year,Girls,Boys
1880,621,0
1881,655,0
1882,780,0
1883,790,0
1884,916,0
1885,949,0
1886,1040,0
1887,891,0
1888,1173,0
1889,1067,5
1890,1121,5
1891,1010,0
1892,1098,0
1893,1034,5
1894,1042,7
1895,987,0
1896,1012,0
1897,971,0
1898,1069,11
1899,894,0
1900,1237,0
1901,905,5
1902,976,7
1903,913,8
1904,894,0
1905,963,0
1906,911,6
1907,905,0
1908,892,0
1909,922,0
1910,975,7
1911,970,5
1912,1094,5
1913,1179,10
1914,1345,0
1915,1537,9
1916,1676,0
1917,1607,9
1918,1771,8
1919,1776,0
1920,1765,9
1921,1778,9
1922,1758,5
1923,1673,5
1924,1777,16
1925,1705,12
1926,1564,15
1927,1586,12
1928,1376,18
1929,1333,7
1930,1314,9
1931,1154,9
1932,1229,8
1933,1087,8
1934,1125,7
1935,1086,8
1936,1100,11
1937,1088,10
1938,972,7
1939,924,5
1940,819,6
1941,824,8
1942,851,0
1943,783,6
1944,719,0
1945,721,7
1946,679,5
1947,688,0
1948,594,0
1949,651,5
1950,529,0
1951,533,0
1952,475,0
1953,405,0
1954,403,0
1955,343,0
1956,329,0
1957,309,0
1958,258,0
1959,236,0
1960,241,0
1961,206,0
1962,168,0
1963,145,0
1964,176,0
1965,110,0
1966,97,0
1967,97,0
1968,68,0
1969,65,0
1970,70,0
1971,59,0
1972,60,0
1973,61,0
1974,63,0
1975,53,0
1976,42,0
1977,34,0
1978,32,0
1979,27,0
1980,30,0
1981,26,0
1982,26,0
1983,21,0
1984,16,0
1985,23,0
1986,18,0
1987,14,0
1988,16,0
1989,20,0
1990,10,0
1991,16,0
1992,14,0
1993,14,0
1994,18,0
1995,9,0
1996,6,0
1997,9,0
1998,7,0
1999,13,0
2000,13,0
2001,9,0
2002,15,0
2003,17,0
2004,19,0
2005,35,0
2006,29,0
2007,45,0
2008,51,0
2009,57,0
2010,67,0
2011,69,0
2012,93,0
2013,99,0
2014,87,0
2015,99,0
2016,117,0
2017,118,0
2018,109,0
2019,116,0
