year,F,M
1880,0,7
1881,11,6
1882,0,9
1883,14,5
1884,7,8
1885,14,6
1886,17,10
1887,22,0
1888,29,6
1889,15,14
1890,26,10
1891,15,0
1892,24,12
1893,29,9
1894,20,12
1895,25,12
1896,29,10
1897,24,9
1898,34,11
1899,18,5
1900,37,20
1901,28,6
1902,22,8
1903,21,7
1904,30,11
1905,22,7
1906,19,6
1907,22,9
1908,26,7
1909,17,10
1910,30,10
1911,23,16
1912,27,19
1913,30,12
1914,44,20
1915,37,18
1916,37,16
1917,42,17
1918,38,19
1919,44,32
1920,36,26
1921,33,33
1922,34,15
1923,33,15
1924,35,27
1925,31,18
1926,24,24
1927,20,23
1928,12,25
1929,15,15
1930,20,20
1931,15,8
1932,16,18
1933,7,12
1934,10,12
1935,17,11
1936,11,10
1937,16,16
1938,11,13
1939,13,9
1940,12,15
1941,7,0
1942,13,11
1943,13,12
1944,9,7
1945,6,9
1946,9,7
1947,0,10
1948,13,6
1949,11,12
1950,10,7
1951,12,6
1952,13,6
1953,10,8
1954,5,7
1955,7,14
1956,0,11
1957,8,9
1958,15,9
1959,14,11
1960,11,8
1961,12,12
1962,0,5
1963,8,0
1964,7,7
1965,7,8
1966,9,0
1967,8,7
1968,0,7
1969,6,9
1970,6,11
1971,0,6
1972,0,5
1973,0,0
1974,0,5
1975,0,5
1976,0,5
1977,6,0
1978,0,5
1979,0,0
1980,9,5
1981,5,0
1982,0,5
1983,8,0
1984,0,0
1985,0,0
1986,5,0
1987,0,0
1988,0,0
1989,5,0
1990,0,5
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
