year,Girls,Boys
1880,137,0
1881,138,0
1882,163,0
1883,178,0
1884,210,0
1885,231,0
1886,227,0
1887,208,0
1888,311,0
1889,348,0
1890,332,0
1891,352,0
1892,440,0
1893,463,0
1894,471,0
1895,520,0
1896,556,0
1897,619,0
1898,665,0
1899,665,0
1900,825,0
1901,779,7
1902,875,0
1903,881,5
1904,998,5
1905,1083,0
1906,1017,6
1907,1106,0
1908,1118,8
1909,1167,0
1910,1220,13
1911,1329,0
1912,1650,8
1913,1911,10
1914,2174,0
1915,2972,0
1916,3086,17
1917,3115,6
1918,3335,11
1919,3033,7
1920,3166,16
1921,3210,8
1922,2825,10
1923,2744,8
1924,2794,7
1925,2515,11
1926,2429,8
1927,2242,13
1928,2085,12
1929,2021,9
1930,1872,8
1931,1743,10
1932,1670,9
1933,1461,0
1934,1473,11
1935,1307,7
1936,1235,9
1937,1173,8
1938,1164,8
1939,1075,0
1940,1027,7
1941,998,0
1942,1055,12
1943,1061,0
1944,895,0
1945,843,0
1946,819,0
1947,815,0
1948,775,0
1949,739,0
1950,681,0
1951,669,0
1952,602,0
1953,584,0
1954,569,0
1955,508,0
1956,520,0
1957,497,0
1958,529,0
1959,483,0
1960,462,0
1961,427,0
1962,419,0
1963,462,0
1964,404,0
1965,349,0
1966,317,0
1967,303,0
1968,275,0
1969,277,0
1970,285,0
1971,218,0
1972,227,0
1973,220,0
1974,189,0
1975,191,0
1976,158,0
1977,170,0
1978,184,0
1979,182,0
1980,167,0
1981,152,0
1982,144,0
1983,127,0
1984,123,0
1985,135,0
1986,130,0
1987,125,0
1988,110,0
1989,142,0
1990,104,0
1991,114,0
1992,100,0
1993,89,0
1994,74,0
1995,90,0
1996,91,0
1997,101,0
1998,81,0
1999,90,0
2000,108,0
2001,90,0
2002,104,0
2003,104,0
2004,134,0
2005,139,0
2006,143,0
2007,152,0
2008,236,0
2009,274,0
2010,256,0
2011,283,0
2012,287,0
2013,374,0
2014,378,0
2015,417,0
2016,507,0
2017,561,0
2018,611,0
2019,612,0
