year,F,M
1880,769,6
1881,775,0
1882,859,0
1883,895,0
1884,993,0
1885,1008,0
1886,1139,5
1887,1135,6
1888,1298,0
1889,1328,0
1890,1363,8
1891,1219,8
1892,1363,7
1893,1315,11
1894,1325,6
1895,1338,8
1896,1320,0
1897,1251,5
1898,1328,9
1899,1087,10
1900,1553,7
1901,1106,5
1902,1163,6
1903,1106,7
1904,1123,5
1905,1197,8
1906,1056,8
1907,1142,8
1908,1137,6
1909,1134,0
1910,1314,0
1911,1136,7
1912,1389,9
1913,1434,0
1914,1678,8
1915,1825,9
1916,1889,0
1917,1858,14
1918,1999,7
1919,1896,15
1920,1870,14
1921,1776,8
1922,1781,11
1923,1700,8
1924,1759,10
1925,1738,7
1926,1601,14
1927,1508,14
1928,1374,10
1929,1262,9
1930,1284,11
1931,1057,13
1932,1060,9
1933,1085,9
1934,1067,12
1935,976,14
1936,938,10
1937,931,5
1938,919,7
1939,912,10
1940,893,6
1941,853,5
1942,786,14
1943,819,7
1944,752,7
1945,746,0
1946,739,0
1947,778,5
1948,754,6
1949,723,5
1950,643,0
1951,576,0
1952,554,0
1953,504,5
1954,436,0
1955,422,0
1956,390,0
1957,326,0
1958,308,6
1959,290,5
1960,287,0
1961,244,0
1962,236,0
1963,212,0
1964,175,0
1965,165,0
1966,127,0
1967,112,0
1968,110,0
1969,114,0
1970,96,0
1971,97,0
1972,90,0
1973,79,0
1974,86,0
1975,71,0
1976,67,0
1977,58,0
1978,71,0
1979,64,0
1980,76,0
1981,78,0
1982,76,0
1983,56,0
1984,60,0
1985,55,0
1986,57,0
1987,57,0
1988,67,0
1989,63,0
1990,58,0
1991,77,0
1992,69,0
1993,61,0
1994,76,0
1995,64,0
1996,107,0
1997,80,0
1998,103,0
1999,97,0
2000,120,0
2001,128,0
2002,125,0
2003,124,0
2004,109,0
2005,121,0
2006,129,0
2007,142,0
2008,151,0
2009,123,0
2010,158,0
2011,255,0
2012,398,0
2013,510,0
2014,501,0
2015,656,0
2016,619,0
2017,653,0
2018,627,0
2019,687,0
