year,Boys,Girls
1880,0,5
1881,0,6
1882,0,5
1883,0,0
1884,0,0
1885,0,5
1886,0,5
1887,0,0
1888,0,0
1889,0,0
1890,0,7
1891,0,0
1892,0,5
1893,0,9
1894,0,7
1895,0,5
1896,0,8
1897,0,5
1898,0,0
1899,0,9
1900,0,0
1901,0,0
1902,0,6
1903,0,12
1904,0,6
1905,0,8
1906,0,9
1907,0,9
1908,0,8
1909,0,9
1910,0,16
1911,0,10
1912,0,37
1913,0,27
1914,0,38
1915,0,39
1916,0,41
1917,0,37
1918,0,42
1919,0,50
1920,0,48
1921,0,58
1922,0,71
1923,0,69
1924,0,77
1925,0,54
1926,0,62
1927,0,114
1928,5,216
1929,0,193
1930,0,174
1931,0,162
1932,0,144
1933,0,154
1934,0,187
1935,0,494
1936,0,353
1937,0,214
1938,0,165
1939,0,122
1940,0,103
1941,0,98
1942,0,97
1943,0,76
1944,0,90
1945,0,64
1946,0,70
1947,0,74
1948,0,83
1949,0,90
1950,0,75
1951,0,83
1952,0,92
1953,0,77
1954,0,114
1955,0,86
1956,0,89
1957,0,100
1958,0,90
1959,0,81
1960,0,74
1961,0,87
1962,0,87
1963,0,70
1964,0,45
1965,0,51
1966,0,41
1967,0,48
1968,0,35
1969,0,43
1970,0,51
1971,0,50
1972,0,36
1973,0,31
1974,0,31
1975,0,36
1976,0,22
1977,0,28
1978,0,20
1979,0,29
1980,0,26
1981,0,14
1982,0,21
1983,0,27
1984,0,15
1985,0,14
1986,0,17
1987,0,28
1988,0,13
1989,0,24
1990,0,14
1991,0,19
1992,0,9
1993,0,11
1994,0,12
1995,0,5
1996,0,9
1997,0,10
1998,0,16
1999,0,17
2000,0,5
2001,0,7
2002,0,8
2003,0,10
2004,0,10
2005,0,10
2006,0,14
2007,0,12
2008,0,13
2009,0,14
2010,0,11
2011,0,12
2012,0,11
2013,0,13
2014,0,13
2015,0,15
2016,0,30
2017,0,20
2018,0,30
2019,0,23
