year,Girls,Boys
1880,0,199
1881,0,152
1882,0,176
1883,0,167
1884,0,154
1885,0,155
1886,0,156
1887,0,160
1888,0,165
1889,0,166
1890,0,162
1891,0,165
1892,0,187
1893,0,171
1894,0,196
1895,0,211
1896,0,204
1897,0,160
1898,0,189
1899,0,169
1900,0,244
1901,0,178
1902,0,199
1903,0,175
1904,0,205
1905,0,212
1906,0,202
1907,0,223
1908,0,235
1909,0,252
1910,0,261
1911,0,300
1912,0,615
1913,0,657
1914,6,840
1915,11,1114
1916,0,1106
1917,0,1182
1918,0,1199
1919,6,1215
1920,7,1276
1921,0,1313
1922,0,1251
1923,9,1242
1924,0,1166
1925,12,1140
1926,8,1107
1927,11,1180
1928,7,1099
1929,10,1002
1930,5,974
1931,0,931
1932,6,883
1933,8,865
1934,7,816
1935,0,788
1936,0,691
1937,8,745
1938,5,723
1939,7,711
1940,0,661
1941,0,741
1942,0,729
1943,6,684
1944,0,648
1945,0,598
1946,0,670
1947,0,741
1948,7,717
1949,13,685
1950,0,688
1951,5,602
1952,0,646
1953,6,655
1954,0,612
1955,8,547
1956,0,540
1957,8,546
1958,0,432
1959,0,454
1960,5,416
1961,6,383
1962,5,342
1963,0,320
1964,0,350
1965,0,306
1966,0,271
1967,0,272
1968,0,249
1969,0,226
1970,0,241
1971,0,256
1972,0,204
1973,0,175
1974,0,174
1975,0,146
1976,0,163
1977,0,158
1978,0,146
1979,0,155
1980,0,122
1981,0,125
1982,0,141
1983,0,115
1984,0,112
1985,0,99
1986,0,104
1987,0,83
1988,0,103
1989,0,114
1990,0,105
1991,0,112
1992,0,91
1993,0,90
1994,0,81
1995,0,70
1996,0,61
1997,0,47
1998,0,50
1999,0,46
2000,0,60
2001,0,59
2002,0,38
2003,0,38
2004,0,48
2005,0,35
2006,0,30
2007,0,27
2008,0,28
2009,0,21
2010,0,28
2011,0,35
2012,0,25
2013,0,17
2014,0,40
2015,0,23
2016,0,23
2017,0,28
2018,0,20
2019,0,22
