year,Boys,Girls
1880,51,6
1881,36,0
1882,62,5
1883,62,7
1884,69,7
1885,75,7
1886,80,9
1887,93,8
1888,93,11
1889,96,8
1890,121,16
1891,91,9
1892,112,7
1893,145,11
1894,161,14
1895,130,12
1896,134,18
1897,152,14
1898,143,7
1899,124,13
1900,157,20
1901,135,12
1902,152,11
1903,127,6
1904,144,13
1905,130,8
1906,132,13
1907,158,11
1908,130,7
1909,130,0
1910,233,13
1911,184,14
1912,182,17
1913,176,23
1914,205,21
1915,254,27
1916,250,30
1917,245,27
1918,241,23
1919,256,40
1920,252,44
1921,238,41
1922,256,24
1923,204,33
1924,216,26
1925,210,29
1926,194,18
1927,156,30
1928,163,31
1929,134,24
1930,164,19
1931,123,27
1932,133,23
1933,115,19
1934,89,21
1935,83,15
1936,81,20
1937,79,18
1938,94,15
1939,83,22
1940,74,15
1941,84,13
1942,74,16
1943,68,11
1944,69,16
1945,67,7
1946,63,9
1947,71,16
1948,76,16
1949,71,8
1950,58,8
1951,69,10
1952,67,6
1953,61,8
1954,62,8
1955,51,7
1956,61,0
1957,63,10
1958,51,8
1959,49,5
1960,50,9
1961,47,5
1962,76,5
1963,75,11
1964,64,7
1965,61,0
1966,55,0
1967,54,6
1968,61,6
1969,67,6
1970,105,9
1971,126,0
1972,108,6
1973,106,6
1974,88,0
1975,106,0
1976,109,0
1977,112,0
1978,109,0
1979,93,5
1980,99,0
1981,96,0
1982,147,7
1983,166,0
1984,164,0
1985,195,7
1986,267,0
1987,210,0
1988,233,0
1989,238,0
1990,264,0
1991,334,0
1992,382,9
1993,522,0
1994,466,0
1995,464,0
1996,480,0
1997,445,0
1998,534,0
1999,850,0
2000,1083,0
2001,892,0
2002,836,0
2003,739,0
2004,698,10
2005,654,0
2006,696,0
2007,598,0
2008,609,0
2009,562,0
2010,509,0
2011,478,0
2012,576,0
2013,570,0
2014,510,0
2015,543,0
2016,536,0
2017,596,0
2018,680,0
2019,774,0
