year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,11
1897,0,6
1898,0,8
1899,0,0
1900,0,6
1901,0,8
1902,0,5
1903,0,6
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,5
1909,0,5
1910,0,6
1911,0,5
1912,0,11
1913,0,11
1914,0,11
1915,0,17
1916,0,23
1917,0,22
1918,0,28
1919,0,29
1920,0,28
1921,0,24
1922,0,33
1923,0,28
1924,0,21
1925,0,29
1926,0,24
1927,0,20
1928,0,21
1929,0,21
1930,0,18
1931,0,16
1932,0,18
1933,0,11
1934,0,13
1935,0,20
1936,0,13
1937,0,11
1938,0,13
1939,0,0
1940,0,12
1941,0,8
1942,0,9
1943,0,6
1944,0,13
1945,0,11
1946,0,10
1947,0,15
1948,0,10
1949,0,6
1950,0,6
1951,0,9
1952,0,11
1953,0,8
1954,0,5
1955,0,0
1956,0,5
1957,0,13
1958,0,11
1959,0,6
1960,0,5
1961,0,11
1962,0,5
1963,0,9
1964,0,0
1965,0,5
1966,0,0
1967,0,0
1968,0,0
1969,0,0
1970,0,6
1971,0,0
1972,0,0
1973,0,8
1974,0,7
1975,0,0
1976,0,11
1977,0,0
1978,0,5
1979,0,8
1980,0,0
1981,0,7
1982,0,6
1983,0,6
1984,0,10
1985,0,10
1986,0,0
1987,0,6
1988,0,9
1989,0,5
1990,0,8
1991,0,0
1992,0,14
1993,0,8
1994,0,10
1995,0,10
1996,0,10
1997,0,13
1998,0,19
1999,0,11
2000,0,21
2001,0,27
2002,0,30
2003,0,22
2004,0,18
2005,0,37
2006,0,33
2007,5,43
2008,5,31
2009,5,36
2010,0,40
2011,0,52
2012,0,46
2013,0,52
2014,5,61
2015,12,50
2016,11,68
2017,5,51
2018,7,61
2019,10,81
