year,F,M
1880,25,0
1881,17,0
1882,24,0
1883,21,0
1884,21,0
1885,14,0
1886,27,0
1887,27,0
1888,38,0
1889,26,0
1890,33,0
1891,27,0
1892,21,0
1893,22,0
1894,20,0
1895,37,0
1896,38,0
1897,30,0
1898,34,0
1899,30,0
1900,22,0
1901,15,0
1902,24,0
1903,19,0
1904,28,0
1905,13,0
1906,21,0
1907,28,0
1908,27,0
1909,20,0
1910,30,0
1911,24,0
1912,22,0
1913,31,0
1914,29,0
1915,42,0
1916,34,0
1917,46,0
1918,42,0
1919,35,0
1920,36,0
1921,21,0
1922,28,0
1923,29,0
1924,34,0
1925,26,0
1926,25,0
1927,20,0
1928,21,0
1929,19,0
1930,18,0
1931,21,0
1932,22,0
1933,16,0
1934,11,0
1935,17,0
1936,13,0
1937,14,0
1938,15,0
1939,19,0
1940,18,0
1941,19,0
1942,20,0
1943,15,0
1944,17,0
1945,12,0
1946,10,0
1947,20,0
1948,18,0
1949,14,0
1950,22,0
1951,20,0
1952,14,0
1953,17,0
1954,15,0
1955,18,0
1956,16,0
1957,22,0
1958,11,0
1959,19,0
1960,21,0
1961,26,0
1962,18,0
1963,22,0
1964,20,0
1965,24,0
1966,13,0
1967,24,0
1968,22,0
1969,22,0
1970,23,0
1971,22,0
1972,25,0
1973,40,0
1974,34,0
1975,47,0
1976,50,0
1977,79,0
1978,96,0
1979,100,0
1980,112,0
1981,141,7
1982,146,0
1983,246,0
1984,253,0
1985,241,9
1986,280,8
1987,376,0
1988,413,7
1989,664,8
1990,777,5
1991,886,0
1992,948,0
1993,1005,0
1994,1186,8
1995,1378,11
1996,1422,0
1997,1698,5
1998,1898,6
1999,1878,5
2000,1912,0
2001,1758,7
2002,1652,7
2003,1547,0
2004,1426,15
2005,1342,0
2006,1223,0
2007,1036,0
2008,892,0
2009,717,0
2010,578,0
2011,666,0
2012,916,0
2013,818,7
2014,648,0
2015,597,7
2016,584,5
2017,574,5
2018,550,0
2019,565,0
