year,F,M
1880,0,65
1881,0,61
1882,0,76
1883,0,61
1884,0,63
1885,0,45
1886,0,77
1887,0,99
1888,0,400
1889,0,288
1890,0,156
1891,0,106
1892,0,158
1893,0,120
1894,0,85
1895,0,81
1896,0,79
1897,0,69
1898,0,83
1899,0,54
1900,0,69
1901,0,44
1902,0,53
1903,0,47
1904,0,46
1905,0,56
1906,0,44
1907,0,55
1908,0,59
1909,0,57
1910,0,95
1911,0,82
1912,0,170
1913,0,197
1914,0,262
1915,0,313
1916,0,298
1917,0,320
1918,0,372
1919,0,322
1920,0,407
1921,0,349
1922,0,374
1923,5,361
1924,0,333
1925,0,349
1926,5,302
1927,0,293
1928,0,274
1929,0,223
1930,5,241
1931,0,226
1932,0,251
1933,0,234
1934,0,202
1935,0,200
1936,0,181
1937,0,211
1938,0,216
1939,0,203
1940,0,178
1941,0,177
1942,0,211
1943,0,233
1944,0,179
1945,0,225
1946,0,196
1947,0,263
1948,0,240
1949,0,232
1950,0,216
1951,0,218
1952,0,229
1953,0,219
1954,0,205
1955,0,192
1956,0,187
1957,0,201
1958,0,178
1959,0,190
1960,0,175
1961,0,140
1962,0,168
1963,0,158
1964,0,132
1965,0,117
1966,0,129
1967,0,134
1968,0,111
1969,0,118
1970,0,121
1971,0,99
1972,5,114
1973,6,116
1974,0,107
1975,0,112
1976,0,103
1977,0,79
1978,0,100
1979,0,106
1980,0,136
1981,0,140
1982,0,201
1983,0,227
1984,5,221
1985,0,415
1986,0,463
1987,6,592
1988,6,693
1989,0,884
1990,0,928
1991,0,984
1992,0,1019
1993,6,1029
1994,9,1331
1995,0,1361
1996,9,1479
1997,12,1824
1998,10,1903
1999,8,1925
2000,8,1982
2001,5,1798
2002,0,1866
2003,7,1697
2004,14,1729
2005,0,1717
2006,11,1559
2007,0,1654
2008,7,1735
2009,8,1464
2010,11,1491
2011,9,1828
2012,15,2124
2013,15,2511
2014,11,3203
2015,6,3338
2016,8,3660
2017,14,3519
2018,8,3407
2019,14,3437
