year,Boys,Girls
1880,0,6
1881,0,0
1882,0,5
1883,0,10
1884,0,0
1885,0,5
1886,6,7
1887,8,0
1888,6,9
1889,0,10
1890,0,0
1891,0,7
1892,0,12
1893,7,0
1894,7,5
1895,9,5
1896,0,5
1897,6,0
1898,7,6
1899,10,5
1900,7,12
1901,7,11
1902,5,0
1903,0,5
1904,5,0
1905,9,0
1906,7,10
1907,0,0
1908,0,13
1909,9,12
1910,19,15
1911,10,10
1912,7,13
1913,15,13
1914,11,27
1915,17,36
1916,25,28
1917,9,25
1918,16,38
1919,15,40
1920,10,31
1921,21,33
1922,19,33
1923,10,19
1924,16,28
1925,13,25
1926,18,23
1927,19,40
1928,12,28
1929,15,23
1930,12,24
1931,7,21
1932,14,34
1933,12,22
1934,10,21
1935,7,36
1936,12,20
1937,10,21
1938,11,18
1939,10,26
1940,10,20
1941,11,16
1942,22,24
1943,22,18
1944,26,21
1945,18,25
1946,21,19
1947,33,21
1948,41,14
1949,34,15
1950,40,10
1951,47,7
1952,49,10
1953,75,19
1954,84,14
1955,86,9
1956,101,14
1957,93,15
1958,80,12
1959,77,11
1960,91,9
1961,76,11
1962,109,12
1963,110,9
1964,109,11
1965,151,8
1966,152,15
1967,140,9
1968,174,8
1969,252,7
1970,318,6
1971,330,10
1972,318,11
1973,460,5
1974,474,9
1975,518,6
1976,574,8
1977,620,6
1978,591,7
1979,621,9
1980,596,6
1981,462,5
1982,538,0
1983,653,9
1984,649,0
1985,572,0
1986,458,5
1987,389,7
1988,440,0
1989,414,0
1990,369,0
1991,394,0
1992,334,0
1993,363,0
1994,277,0
1995,266,0
1996,249,0
1997,230,0
1998,200,0
1999,201,0
2000,179,0
2001,191,0
2002,151,0
2003,147,0
2004,138,0
2005,93,0
2006,129,0
2007,118,0
2008,138,0
2009,112,0
2010,95,0
2011,125,0
2012,136,0
2013,85,0
2014,100,0
2015,85,0
2016,81,0
2017,64,0
2018,69,0
2019,80,0
