year,Girls,Boys
1880,0,70
1881,0,61
1882,0,75
1883,0,63
1884,0,73
1885,0,51
1886,0,73
1887,0,77
1888,0,82
1889,0,60
1890,0,52
1891,0,64
1892,0,91
1893,0,76
1894,0,63
1895,0,68
1896,0,64
1897,0,82
1898,0,71
1899,0,59
1900,0,79
1901,0,63
1902,0,83
1903,0,65
1904,0,56
1905,0,69
1906,0,52
1907,0,75
1908,0,71
1909,0,73
1910,0,89
1911,0,88
1912,0,197
1913,0,204
1914,0,322
1915,0,434
1916,6,454
1917,0,430
1918,0,491
1919,6,453
1920,0,484
1921,0,537
1922,0,525
1923,0,478
1924,9,522
1925,8,462
1926,0,492
1927,6,456
1928,0,484
1929,0,425
1930,6,454
1931,0,440
1932,8,396
1933,6,352
1934,0,375
1935,0,364
1936,0,354
1937,0,364
1938,7,348
1939,7,333
1940,0,346
1941,0,326
1942,0,319
1943,0,354
1944,0,309
1945,0,308
1946,0,318
1947,0,336
1948,0,295
1949,0,303
1950,0,265
1951,0,257
1952,5,272
1953,5,256
1954,0,243
1955,0,226
1956,0,236
1957,0,234
1958,0,177
1959,0,178
1960,0,172
1961,0,166
1962,0,138
1963,0,134
1964,0,148
1965,0,124
1966,0,140
1967,0,125
1968,5,123
1969,0,113
1970,6,129
1971,5,134
1972,5,135
1973,0,130
1974,0,169
1975,8,141
1976,0,169
1977,7,189
1978,7,237
1979,8,244
1980,9,281
1981,11,244
1982,12,247
1983,12,212
1984,15,209
1985,16,226
1986,17,203
1987,15,189
1988,35,228
1989,81,269
1990,156,292
1991,316,350
1992,456,557
1993,718,727
1994,858,789
1995,752,652
1996,730,605
1997,700,566
1998,825,541
1999,754,497
2000,756,537
2001,820,528
2002,871,579
2003,996,613
2004,876,558
2005,841,485
2006,835,497
2007,668,419
2008,780,420
2009,762,463
2010,716,445
2011,712,367
2012,757,383
2013,875,400
2014,948,409
2015,1132,393
2016,1427,378
2017,1524,400
2018,1401,296
2019,1211,282
