year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,5
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,5
1905,0,0
1906,0,0
1907,0,5
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,14
1913,0,10
1914,0,23
1915,0,19
1916,0,27
1917,0,19
1918,0,25
1919,0,30
1920,0,14
1921,0,40
1922,0,36
1923,0,37
1924,0,45
1925,0,32
1926,0,24
1927,0,37
1928,0,41
1929,0,26
1930,0,40
1931,0,33
1932,0,31
1933,0,28
1934,0,31
1935,0,27
1936,0,28
1937,0,32
1938,0,30
1939,0,25
1940,0,29
1941,0,31
1942,0,15
1943,0,20
1944,0,29
1945,0,14
1946,0,21
1947,0,30
1948,0,24
1949,0,24
1950,0,16
1951,0,19
1952,0,17
1953,0,12
1954,0,11
1955,0,20
1956,0,14
1957,0,16
1958,0,9
1959,0,15
1960,0,12
1961,0,14
1962,0,16
1963,0,9
1964,0,11
1965,0,13
1966,0,8
1967,0,8
1968,0,5
1969,0,8
1970,0,0
1971,0,14
1972,0,9
1973,0,10
1974,0,0
1975,0,5
1976,0,6
1977,0,5
1978,0,7
1979,0,0
1980,0,0
1981,0,5
1982,0,0
1983,0,0
1984,0,5
1985,0,10
1986,0,0
1987,0,8
1988,0,5
1989,0,7
1990,0,5
1991,0,9
1992,0,0
1993,0,7
1994,0,7
1995,0,10
1996,0,7
1997,0,8
1998,0,0
1999,5,0
2000,0,0
2001,5,7
2002,0,0
2003,0,8
2004,0,6
2005,0,8
2006,0,10
2007,0,9
2008,0,15
2009,0,25
2010,0,17
2011,0,16
2012,0,13
2013,8,18
2014,5,19
2015,7,19
2016,6,32
2017,10,24
2018,5,24
2019,9,19
