year,F,M
1880,6,2152
1881,0,2002
1882,14,2232
1883,6,2110
1884,15,2323
1885,11,2198
1886,15,2257
1887,13,2057
1888,13,2759
1889,5,2559
1890,12,2345
1891,9,2132
1892,11,2460
1893,19,2245
1894,10,2189
1895,15,2128
1896,11,2091
1897,9,1879
1898,5,2129
1899,0,1732
1900,7,2272
1901,8,1594
1902,11,1750
1903,9,1647
1904,9,1722
1905,12,1619
1906,14,1631
1907,11,1813
1908,7,1934
1909,9,1924
1910,9,1978
1911,12,2538
1912,24,4624
1913,22,5458
1914,24,6588
1915,27,8470
1916,47,8476
1917,35,8856
1918,42,9896
1919,39,8990
1920,46,9406
1921,54,9731
1922,43,9078
1923,52,9262
1924,43,9113
1925,45,8611
1926,52,8214
1927,56,8018
1928,60,7607
1929,60,7141
1930,44,6850
1931,35,6042
1932,40,5704
1933,28,5135
1934,20,5100
1935,33,5055
1936,24,4929
1937,23,4813
1938,19,4823
1939,16,4663
1940,17,4679
1941,25,5057
1942,20,5628
1943,23,5721
1944,22,5478
1945,21,5651
1946,23,6030
1947,15,6513
1948,20,5945
1949,16,5542
1950,18,5376
1951,15,5304
1952,16,4992
1953,13,4579
1954,15,4355
1955,16,4142
1956,15,3924
1957,15,3797
1958,16,3582
1959,15,3278
1960,21,3021
1961,19,2741
1962,8,2625
1963,13,2495
1964,11,2400
1965,10,2111
1966,9,1993
1967,11,1878
1968,12,1776
1969,11,1626
1970,11,1695
1971,8,1531
1972,13,1332
1973,7,1204
1974,15,1078
1975,13,1073
1976,10,965
1977,9,950
1978,11,913
1979,9,914
1980,8,860
1981,5,836
1982,8,767
1983,11,753
1984,7,727
1985,8,781
1986,0,677
1987,5,710
1988,8,671
1989,0,747
1990,0,626
1991,0,634
1992,0,644
1993,0,567
1994,0,551
1995,0,508
1996,0,482
1997,0,449
1998,0,481
1999,0,460
2000,0,440
2001,0,454
2002,0,437
2003,0,447
2004,0,446
2005,0,459
2006,0,414
2007,0,445
2008,0,381
2009,0,384
2010,0,364
2011,0,324
2012,0,325
2013,0,329
2014,0,336
2015,0,301
2016,0,376
2017,0,399
2018,0,428
2019,0,413
