year,Girls,Boys
1880,0,113
1881,0,120
1882,0,127
1883,0,108
1884,0,191
1885,0,201
1886,0,224
1887,0,279
1888,0,298
1889,0,340
1890,0,408
1891,0,419
1892,0,583
1893,6,566
1894,0,690
1895,9,753
1896,6,862
1897,8,860
1898,0,963
1899,5,914
1900,7,1245
1901,0,915
1902,6,1077
1903,0,1065
1904,0,1186
1905,8,1258
1906,7,1330
1907,7,1452
1908,9,1542
1909,10,1725
1910,12,1909
1911,11,2448
1912,20,5102
1913,25,6157
1914,38,7563
1915,44,10444
1916,35,10698
1917,61,11194
1918,50,12185
1919,71,12021
1920,66,13678
1921,75,13811
1922,62,13593
1923,58,13875
1924,81,14150
1925,86,13596
1926,91,13311
1927,99,13228
1928,91,12680
1929,98,11675
1930,69,11662
1931,63,10694
1932,61,10431
1933,40,9544
1934,37,9925
1935,42,9166
1936,28,8628
1937,36,8551
1938,30,8560
1939,25,8301
1940,35,8079
1941,35,8102
1942,26,8583
1943,25,8668
1944,28,7978
1945,23,7524
1946,35,8370
1947,25,8902
1948,24,8146
1949,20,7815
1950,22,7218
1951,15,7175
1952,19,6958
1953,25,6581
1954,24,6357
1955,28,6091
1956,24,5955
1957,28,5753
1958,15,5143
1959,23,4937
1960,27,4678
1961,23,4437
1962,14,4232
1963,16,4097
1964,13,3876
1965,29,3538
1966,15,3323
1967,19,2958
1968,19,2836
1969,19,2765
1970,20,2725
1971,24,2387
1972,21,2036
1973,8,1812
1974,12,1679
1975,18,1589
1976,15,1439
1977,15,1437
1978,13,1242
1979,9,1247
1980,12,1191
1981,14,1099
1982,12,1044
1983,7,939
1984,5,861
1985,12,858
1986,9,803
1987,8,803
1988,9,801
1989,6,783
1990,0,771
1991,0,683
1992,7,664
1993,0,602
1994,0,517
1995,0,519
1996,0,508
1997,0,433
1998,0,407
1999,0,413
2000,0,406
2001,0,377
2002,0,363
2003,0,343
2004,6,350
2005,0,349
2006,0,356
2007,0,350
2008,0,311
2009,0,266
2010,0,305
2011,0,256
2012,0,261
2013,0,234
2014,0,272
2015,0,283
2016,0,287
2017,0,286
2018,0,282
2019,0,277
