year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,5,0
1885,0,0
1886,0,0
1887,6,0
1888,0,0
1889,0,0
1890,8,0
1891,0,0
1892,5,0
1893,7,0
1894,8,0
1895,7,0
1896,6,0
1897,0,0
1898,6,0
1899,0,0
1900,6,0
1901,6,0
1902,0,0
1903,0,0
1904,7,0
1905,6,0
1906,0,0
1907,7,0
1908,6,0
1909,16,0
1910,0,0
1911,8,0
1912,6,0
1913,11,0
1914,7,0
1915,13,0
1916,12,0
1917,9,0
1918,5,0
1919,14,0
1920,11,0
1921,14,0
1922,14,0
1923,13,0
1924,6,0
1925,10,0
1926,5,0
1927,8,0
1928,11,0
1929,0,0
1930,6,0
1931,0,0
1932,8,0
1933,9,0
1934,9,0
1935,5,0
1936,7,0
1937,0,0
1938,7,0
1939,6,0
1940,0,0
1941,10,0
1942,0,0
1943,0,0
1944,5,0
1945,0,0
1946,0,0
1947,6,0
1948,6,0
1949,6,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,7,0
1955,0,0
1956,0,0
1957,5,0
1958,0,0
1959,0,0
1960,0,0
1961,0,0
1962,0,0
1963,0,0
1964,0,0
1965,5,0
1966,0,0
1967,6,0
1968,0,0
1969,0,0
1970,0,0
1971,0,0
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,7,0
1977,0,0
1978,5,0
1979,5,0
1980,0,0
1981,5,0
1982,5,0
1983,0,0
1984,0,0
1985,6,0
1986,6,0
1987,0,0
1988,6,0
1989,5,0
1990,5,0
1991,10,0
1992,0,0
1993,6,0
1994,6,0
1995,0,0
1996,9,0
1997,6,0
1998,0,0
1999,7,0
2000,7,0
2001,0,0
2002,5,0
2003,8,0
2004,0,0
2005,10,0
2006,7,0
2007,14,0
2008,12,0
2009,23,0
2010,9,0
2011,7,0
2012,15,0
2013,16,0
2014,9,0
2015,12,0
2016,10,0
2017,15,0
2018,9,0
2019,12,0
