year,F,M
1880,0,10
1881,0,16
1882,0,10
1883,0,11
1884,0,19
1885,0,24
1886,0,17
1887,0,16
1888,0,17
1889,0,15
1890,0,10
1891,0,10
1892,0,11
1893,0,15
1894,0,7
1895,0,12
1896,0,14
1897,0,11
1898,0,18
1899,0,6
1900,0,18
1901,0,11
1902,0,25
1903,0,11
1904,0,15
1905,0,20
1906,0,13
1907,0,12
1908,0,17
1909,0,12
1910,0,21
1911,0,13
1912,0,32
1913,0,33
1914,5,32
1915,0,45
1916,0,56
1917,0,49
1918,0,49
1919,0,56
1920,0,62
1921,5,56
1922,0,49
1923,0,72
1924,0,65
1925,0,74
1926,0,58
1927,5,67
1928,0,41
1929,0,39
1930,0,48
1931,5,49
1932,0,59
1933,0,50
1934,0,47
1935,0,31
1936,0,52
1937,0,55
1938,0,34
1939,0,49
1940,0,55
1941,0,52
1942,0,35
1943,0,43
1944,0,38
1945,0,26
1946,0,40
1947,0,47
1948,0,57
1949,0,44
1950,0,55
1951,0,69
1952,0,47
1953,0,43
1954,0,55
1955,0,58
1956,0,58
1957,0,55
1958,0,61
1959,0,54
1960,0,51
1961,0,50
1962,0,42
1963,0,60
1964,0,49
1965,0,42
1966,0,29
1967,0,36
1968,0,46
1969,0,34
1970,0,39
1971,0,38
1972,0,45
1973,0,48
1974,0,42
1975,0,45
1976,0,26
1977,0,41
1978,0,30
1979,0,40
1980,0,29
1981,0,30
1982,0,22
1983,0,26
1984,0,18
1985,0,34
1986,0,29
1987,0,26
1988,0,38
1989,0,31
1990,0,40
1991,0,47
1992,0,23
1993,0,31
1994,0,27
1995,0,27
1996,0,38
1997,0,23
1998,0,24
1999,0,26
2000,0,32
2001,0,37
2002,0,28
2003,0,29
2004,0,26
2005,0,27
2006,0,32
2007,0,29
2008,0,29
2009,0,26
2010,0,51
2011,0,40
2012,0,62
2013,0,45
2014,0,64
2015,0,68
2016,0,56
2017,0,56
2018,0,61
2019,0,43
