year,Girls,Boys
1880,0,0
1881,0,6
1882,0,6
1883,0,6
1884,0,11
1885,0,12
1886,0,9
1887,0,7
1888,0,9
1889,0,8
1890,0,7
1891,0,13
1892,0,13
1893,0,9
1894,0,11
1895,0,13
1896,0,12
1897,0,6
1898,0,8
1899,0,9
1900,0,8
1901,0,11
1902,0,0
1903,0,10
1904,0,8
1905,0,9
1906,0,0
1907,0,0
1908,0,9
1909,0,11
1910,0,11
1911,0,8
1912,0,19
1913,0,25
1914,0,27
1915,0,45
1916,0,35
1917,0,41
1918,0,40
1919,0,38
1920,0,39
1921,0,44
1922,0,44
1923,0,30
1924,0,48
1925,0,31
1926,0,35
1927,0,27
1928,0,35
1929,0,23
1930,0,27
1931,0,25
1932,0,13
1933,0,18
1934,0,20
1935,0,17
1936,0,17
1937,0,19
1938,0,17
1939,0,15
1940,0,20
1941,0,14
1942,0,11
1943,0,18
1944,0,10
1945,0,17
1946,0,0
1947,0,11
1948,0,8
1949,0,16
1950,0,15
1951,0,16
1952,0,14
1953,0,10
1954,0,18
1955,0,10
1956,0,11
1957,0,11
1958,0,7
1959,0,7
1960,0,9
1961,0,12
1962,0,9
1963,0,10
1964,0,10
1965,0,6
1966,0,11
1967,0,8
1968,0,6
1969,0,9
1970,0,7
1971,0,14
1972,0,5
1973,0,9
1974,0,14
1975,0,13
1976,0,7
1977,0,13
1978,0,12
1979,0,14
1980,0,19
1981,0,15
1982,0,23
1983,0,17
1984,0,19
1985,0,19
1986,0,14
1987,0,12
1988,0,23
1989,0,21
1990,0,19
1991,0,24
1992,0,31
1993,0,23
1994,0,26
1995,0,26
1996,0,42
1997,0,32
1998,0,28
1999,0,38
2000,0,50
2001,0,52
2002,0,57
2003,0,41
2004,0,49
2005,0,81
2006,0,69
2007,0,61
2008,0,66
2009,0,58
2010,0,64
2011,0,47
2012,0,60
2013,0,44
2014,0,37
2015,0,38
2016,0,24
2017,0,33
2018,0,30
2019,0,27
