year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,6,0
1891,5,0
1892,0,0
1893,7,0
1894,5,0
1895,8,0
1896,0,0
1897,9,0
1898,0,0
1899,5,0
1900,5,0
1901,0,0
1902,0,0
1903,0,0
1904,10,0
1905,0,0
1906,5,0
1907,6,0
1908,6,0
1909,0,0
1910,12,0
1911,0,0
1912,0,0
1913,6,0
1914,9,0
1915,14,0
1916,9,7
1917,7,0
1918,5,11
1919,8,6
1920,6,9
1921,8,0
1922,11,0
1923,13,8
1924,12,9
1925,7,5
1926,5,6
1927,11,0
1928,5,6
1929,0,10
1930,6,6
1931,0,7
1932,5,0
1933,0,6
1934,0,0
1935,12,0
1936,0,5
1937,0,6
1938,5,0
1939,5,0
1940,0,0
1941,0,0
1942,5,0
1943,7,8
1944,5,6
1945,0,6
1946,0,0
1947,0,6
1948,0,8
1949,5,5
1950,0,0
1951,0,0
1952,0,5
1953,6,6
1954,0,6
1955,0,0
1956,0,7
1957,0,5
1958,6,0
1959,0,6
1960,0,5
1961,16,0
1962,21,6
1963,23,7
1964,38,0
1965,43,0
1966,44,0
1967,52,0
1968,68,5
1969,70,0
1970,74,5
1971,85,7
1972,88,0
1973,98,0
1974,129,0
1975,110,0
1976,117,0
1977,462,7
1978,518,0
1979,511,14
1980,489,12
1981,773,5
1982,1024,13
1983,919,8
1984,991,12
1985,1378,20
1986,1278,19
1987,1557,15
1988,2004,17
1989,2362,21
1990,3199,20
1991,4463,21
1992,6040,23
1993,7617,41
1994,7804,22
1995,8205,20
1996,9042,30
1997,8684,19
1998,7935,20
1999,8202,24
2000,9069,31
2001,8011,28
2002,7457,23
2003,7198,18
2004,5728,47
2005,5127,16
2006,4296,10
2007,4199,8
2008,3339,9
2009,2621,6
2010,1983,5
2011,1950,5
2012,1708,0
2013,1408,5
2014,1233,0
2015,1133,0
2016,1010,0
2017,942,6
2018,805,0
2019,681,0
