year,Boys,Girls
1880,0,0
1881,0,0
1882,0,7
1883,0,6
1884,0,0
1885,0,0
1886,0,0
1887,0,7
1888,0,0
1889,0,0
1890,0,0
1891,0,8
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,6
1897,0,5
1898,0,5
1899,0,0
1900,0,0
1901,0,0
1902,0,8
1903,0,0
1904,0,5
1905,0,6
1906,0,0
1907,0,5
1908,0,5
1909,0,7
1910,0,8
1911,0,12
1912,0,22
1913,0,23
1914,5,24
1915,0,36
1916,0,40
1917,0,44
1918,6,47
1919,9,35
1920,6,42
1921,0,37
1922,0,38
1923,6,51
1924,5,53
1925,0,32
1926,9,45
1927,8,40
1928,0,42
1929,5,48
1930,8,36
1931,6,45
1932,9,30
1933,6,38
1934,0,33
1935,11,39
1936,9,28
1937,12,28
1938,8,20
1939,8,29
1940,12,29
1941,24,26
1942,36,25
1943,27,35
1944,33,28
1945,45,28
1946,38,20
1947,62,42
1948,61,41
1949,86,34
1950,109,26
1951,103,28
1952,100,27
1953,114,40
1954,116,35
1955,138,35
1956,162,36
1957,173,31
1958,128,35
1959,146,32
1960,164,19
1961,206,24
1962,200,15
1963,249,24
1964,257,17
1965,248,13
1966,253,16
1967,234,15
1968,253,11
1969,347,12
1970,355,25
1971,348,12
1972,333,17
1973,375,10
1974,426,13
1975,452,9
1976,437,11
1977,580,14
1978,763,11
1979,882,10
1980,741,16
1981,625,12
1982,601,6
1983,655,14
1984,877,10
1985,1054,13
1986,909,12
1987,873,8
1988,975,5
1989,1027,15
1990,1216,8
1991,1149,5
1992,1170,6
1993,344,6
1994,145,0
1995,125,0
1996,123,0
1997,106,0
1998,92,0
1999,81,0
2000,87,0
2001,84,0
2002,96,0
2003,110,0
2004,196,0
2005,219,0
2006,218,0
2007,164,0
2008,100,0
2009,87,0
2010,80,0
2011,79,0
2012,75,0
2013,66,0
2014,60,0
2015,56,0
2016,27,0
2017,16,0
2018,11,5
2019,31,0
