year,Girls,Boys
1880,0,6
1881,0,0
1882,0,0
1883,0,5
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,8
1890,0,6
1891,0,6
1892,0,0
1893,0,11
1894,0,12
1895,0,12
1896,0,12
1897,0,15
1898,0,21
1899,0,11
1900,0,22
1901,0,19
1902,0,14
1903,0,21
1904,0,26
1905,0,34
1906,0,40
1907,0,46
1908,0,54
1909,0,81
1910,0,60
1911,0,137
1912,0,255
1913,0,280
1914,0,336
1915,0,378
1916,0,379
1917,0,328
1918,0,333
1919,0,292
1920,0,269
1921,0,240
1922,0,242
1923,0,221
1924,0,165
1925,0,131
1926,0,118
1927,0,129
1928,0,87
1929,0,69
1930,0,53
1931,0,75
1932,0,38
1933,0,20
1934,0,39
1935,0,22
1936,0,20
1937,0,19
1938,0,27
1939,0,18
1940,0,18
1941,0,21
1942,0,24
1943,0,18
1944,0,9
1945,0,14
1946,0,28
1947,0,19
1948,0,20
1949,0,17
1950,0,24
1951,0,36
1952,0,20
1953,0,26
1954,0,19
1955,0,25
1956,0,17
1957,0,17
1958,0,18
1959,0,10
1960,0,16
1961,0,14
1962,0,10
1963,0,9
1964,0,15
1965,0,11
1966,0,12
1967,0,7
1968,0,0
1969,0,6
1970,0,9
1971,0,7
1972,0,0
1973,0,8
1974,0,8
1975,0,8
1976,0,0
1977,0,6
1978,0,7
1979,0,6
1980,0,0
1981,0,8
1982,0,0
1983,0,0
1984,0,6
1985,0,5
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,6
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,5
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,7
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
