year,F,M
1880,0,120
1881,0,117
1882,0,112
1883,0,94
1884,0,93
1885,0,117
1886,0,127
1887,0,89
1888,0,129
1889,0,100
1890,0,90
1891,0,109
1892,0,109
1893,0,99
1894,0,84
1895,0,103
1896,0,96
1897,0,68
1898,0,112
1899,0,116
1900,0,137
1901,0,92
1902,0,97
1903,0,116
1904,0,108
1905,0,98
1906,0,125
1907,0,122
1908,0,133
1909,0,168
1910,0,176
1911,0,220
1912,0,497
1913,0,593
1914,5,770
1915,0,1001
1916,0,1073
1917,7,1194
1918,5,1275
1919,10,1206
1920,7,1451
1921,9,1350
1922,10,1317
1923,6,1264
1924,5,1284
1925,7,1295
1926,7,1201
1927,13,1183
1928,12,1103
1929,11,1061
1930,9,1078
1931,0,1089
1932,9,2754
1933,24,5364
1934,17,4155
1935,17,2610
1936,19,2939
1937,17,2514
1938,15,2020
1939,11,1855
1940,11,2392
1941,12,2205
1942,10,2364
1943,10,1972
1944,5,1817
1945,11,1894
1946,12,1721
1947,10,1771
1948,5,1551
1949,6,1621
1950,8,1625
1951,7,1694
1952,7,1722
1953,5,1761
1954,8,1821
1955,6,1766
1956,13,1788
1957,13,1692
1958,9,1585
1959,7,1555
1960,11,1534
1961,6,1524
1962,6,1529
1963,12,1521
1964,12,1501
1965,11,1370
1966,11,1302
1967,9,1199
1968,13,1183
1969,7,1224
1970,7,1220
1971,0,1126
1972,9,929
1973,10,946
1974,5,913
1975,5,863
1976,8,804
1977,12,865
1978,11,836
1979,5,858
1980,11,879
1981,0,815
1982,9,858
1983,0,740
1984,9,796
1985,8,812
1986,9,786
1987,9,808
1988,9,831
1989,7,898
1990,9,850
1991,0,860
1992,5,849
1993,6,703
1994,5,702
1995,0,662
1996,0,694
1997,0,588
1998,0,636
1999,0,573
2000,0,530
2001,0,533
2002,0,507
2003,0,539
2004,5,507
2005,0,567
2006,0,621
2007,0,578
2008,0,589
2009,0,510
2010,0,510
2011,5,519
2012,0,494
2013,0,550
2014,5,659
2015,0,689
2016,0,743
2017,7,705
2018,8,692
2019,11,732
