year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,5,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,5,0
1910,0,0
1911,0,0
1912,5,0
1913,0,0
1914,5,0
1915,10,0
1916,6,0
1917,5,0
1918,13,0
1919,7,0
1920,10,0
1921,8,0
1922,8,0
1923,16,0
1924,15,0
1925,13,6
1926,16,0
1927,13,0
1928,7,0
1929,13,0
1930,11,0
1931,9,0
1932,14,0
1933,13,0
1934,8,0
1935,13,0
1936,8,0
1937,13,0
1938,23,0
1939,11,0
1940,17,0
1941,15,0
1942,17,0
1943,18,0
1944,33,0
1945,35,0
1946,49,0
1947,47,0
1948,43,0
1949,42,0
1950,60,0
1951,44,0
1952,47,0
1953,49,0
1954,39,0
1955,31,0
1956,36,0
1957,42,0
1958,41,0
1959,41,0
1960,47,0
1961,46,0
1962,36,0
1963,27,0
1964,42,0
1965,33,0
1966,55,0
1967,45,0
1968,44,0
1969,37,0
1970,42,0
1971,28,0
1972,36,0
1973,26,0
1974,19,0
1975,22,0
1976,17,0
1977,18,0
1978,13,0
1979,10,0
1980,18,0
1981,11,0
1982,11,0
1983,7,0
1984,5,0
1985,6,0
1986,11,0
1987,5,0
1988,6,0
1989,6,0
1990,0,0
1991,0,0
1992,8,0
1993,6,0
1994,5,0
1995,5,0
1996,0,0
1997,0,0
1998,5,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,6,0
2010,7,0
2011,0,0
2012,0,0
2013,5,0
2014,6,0
2015,0,0
2016,0,0
2017,5,0
2018,7,0
2019,5,0
