year,F,M
1880,0,8
1881,0,0
1882,0,7
1883,0,6
1884,0,5
1885,0,0
1886,0,12
1887,0,0
1888,0,7
1889,0,0
1890,0,8
1891,0,9
1892,0,12
1893,0,9
1894,0,0
1895,0,8
1896,0,10
1897,0,10
1898,0,0
1899,0,7
1900,0,14
1901,0,13
1902,0,15
1903,0,13
1904,0,6
1905,0,10
1906,0,22
1907,0,12
1908,0,17
1909,0,19
1910,0,19
1911,0,25
1912,0,29
1913,0,35
1914,0,44
1915,0,48
1916,0,54
1917,0,72
1918,0,99
1919,0,95
1920,0,108
1921,0,102
1922,0,129
1923,0,107
1924,0,124
1925,0,124
1926,5,151
1927,0,130
1928,0,129
1929,0,96
1930,0,139
1931,0,122
1932,0,98
1933,0,113
1934,0,123
1935,0,98
1936,0,103
1937,0,93
1938,0,80
1939,0,98
1940,0,94
1941,0,96
1942,0,115
1943,0,145
1944,0,131
1945,0,154
1946,0,135
1947,0,133
1948,0,163
1949,0,161
1950,0,164
1951,0,167
1952,0,184
1953,0,173
1954,0,179
1955,0,190
1956,0,184
1957,0,198
1958,0,192
1959,0,218
1960,0,204
1961,0,230
1962,7,235
1963,6,214
1964,0,218
1965,5,221
1966,0,228
1967,0,220
1968,0,257
1969,0,257
1970,5,289
1971,0,313
1972,0,287
1973,0,286
1974,0,314
1975,0,370
1976,0,372
1977,0,332
1978,0,372
1979,7,369
1980,0,411
1981,6,473
1982,5,386
1983,7,464
1984,8,377
1985,5,388
1986,9,434
1987,5,390
1988,0,430
1989,10,487
1990,0,523
1991,6,576
1992,0,543
1993,12,594
1994,7,545
1995,0,554
1996,7,503
1997,0,522
1998,6,494
1999,0,502
2000,0,583
2001,0,602
2002,0,544
2003,0,562
2004,0,589
2005,0,582
2006,0,591
2007,5,564
2008,0,492
2009,0,472
2010,0,423
2011,0,358
2012,0,349
2013,0,320
2014,0,336
2015,0,292
2016,0,305
2017,0,301
2018,0,287
2019,0,281
