year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,6
1894,0,5
1895,0,6
1896,0,7
1897,0,0
1898,0,0
1899,0,0
1900,0,9
1901,0,0
1902,0,10
1903,0,0
1904,0,7
1905,0,6
1906,0,0
1907,0,9
1908,0,8
1909,0,0
1910,0,6
1911,0,10
1912,0,16
1913,5,31
1914,6,29
1915,10,42
1916,5,35
1917,5,39
1918,0,42
1919,6,36
1920,0,38
1921,8,45
1922,0,53
1923,5,45
1924,10,45
1925,6,44
1926,7,46
1927,5,44
1928,5,28
1929,0,34
1930,5,29
1931,5,32
1932,0,28
1933,0,23
1934,0,13
1935,0,27
1936,0,15
1937,0,16
1938,0,21
1939,0,31
1940,5,27
1941,0,21
1942,0,31
1943,0,31
1944,5,18
1945,0,22
1946,0,20
1947,0,39
1948,0,22
1949,5,28
1950,6,27
1951,0,26
1952,0,26
1953,8,30
1954,0,21
1955,6,33
1956,0,16
1957,6,22
1958,0,25
1959,5,17
1960,0,17
1961,0,19
1962,0,18
1963,0,10
1964,0,12
1965,0,13
1966,0,11
1967,0,11
1968,0,10
1969,0,16
1970,0,17
1971,0,8
1972,0,10
1973,0,15
1974,0,16
1975,0,14
1976,0,14
1977,0,16
1978,0,11
1979,0,9
1980,6,8
1981,16,11
1982,11,7
1983,9,12
1984,6,6
1985,11,11
1986,6,17
1987,0,16
1988,6,11
1989,0,13
1990,0,16
1991,6,14
1992,0,16
1993,0,15
1994,0,18
1995,0,9
1996,0,18
1997,0,13
1998,0,17
1999,0,10
2000,0,11
2001,0,18
2002,0,14
2003,0,17
2004,0,10
2005,0,14
2006,0,22
2007,0,28
2008,5,26
2009,0,25
2010,0,22
2011,7,21
2012,0,29
2013,6,34
2014,0,42
2015,9,45
2016,9,48
2017,5,46
2018,9,30
2019,0,29
