year,Boys,Girls
1880,0,0
1881,6,0
1882,0,0
1883,0,0
1884,10,0
1885,5,0
1886,0,0
1887,6,0
1888,6,0
1889,5,0
1890,7,0
1891,0,0
1892,6,0
1893,7,0
1894,5,0
1895,0,0
1896,5,0
1897,8,0
1898,5,0
1899,7,0
1900,7,0
1901,6,0
1902,0,0
1903,8,0
1904,8,0
1905,10,0
1906,7,0
1907,0,0
1908,13,0
1909,11,0
1910,9,0
1911,15,0
1912,11,0
1913,16,0
1914,17,0
1915,18,0
1916,16,0
1917,19,0
1918,26,0
1919,29,0
1920,18,0
1921,39,0
1922,28,0
1923,28,0
1924,18,0
1925,27,0
1926,26,0
1927,21,0
1928,31,0
1929,22,0
1930,18,0
1931,20,0
1932,18,0
1933,17,0
1934,15,0
1935,9,0
1936,12,0
1937,11,0
1938,15,0
1939,17,0
1940,14,0
1941,7,0
1942,16,0
1943,13,0
1944,12,0
1945,7,0
1946,10,0
1947,10,0
1948,11,0
1949,13,0
1950,7,0
1951,10,0
1952,8,0
1953,10,0
1954,19,0
1955,19,0
1956,12,0
1957,6,0
1958,9,0
1959,14,0
1960,14,0
1961,10,0
1962,14,0
1963,14,0
1964,14,0
1965,13,0
1966,12,0
1967,7,0
1968,12,0
1969,10,0
1970,13,0
1971,10,0
1972,13,0
1973,12,0
1974,12,0
1975,13,0
1976,15,0
1977,20,0
1978,8,0
1979,17,0
1980,12,0
1981,13,0
1982,13,0
1983,13,0
1984,5,0
1985,11,0
1986,11,0
1987,14,0
1988,10,0
1989,7,0
1990,22,0
1991,13,0
1992,14,0
1993,10,0
1994,11,0
1995,19,0
1996,12,0
1997,8,0
1998,12,0
1999,10,0
2000,7,0
2001,14,0
2002,18,0
2003,15,0
2004,19,0
2005,16,0
2006,18,0
2007,17,0
2008,15,0
2009,9,0
2010,11,0
2011,12,0
2012,13,0
2013,14,0
2014,14,0
2015,10,0
2016,22,0
2017,18,0
2018,17,0
2019,16,0
