year,Boys,Girls
1880,0,206
1881,0,178
1882,0,231
1883,0,217
1884,0,263
1885,5,259
1886,9,275
1887,0,232
1888,7,302
1889,12,313
1890,6,341
1891,8,336
1892,6,420
1893,10,351
1894,10,445
1895,5,427
1896,10,396
1897,8,451
1898,7,434
1899,6,356
1900,14,555
1901,9,423
1902,0,471
1903,12,472
1904,5,446
1905,11,523
1906,9,458
1907,5,521
1908,13,529
1909,9,570
1910,9,687
1911,13,734
1912,18,1438
1913,18,1740
1914,19,2090
1915,28,2824
1916,23,2783
1917,32,2820
1918,29,3235
1919,37,3121
1920,24,3260
1921,27,3255
1922,43,3220
1923,32,3144
1924,28,3165
1925,33,3526
1926,39,3622
1927,42,3548
1928,33,3337
1929,32,3080
1930,28,3077
1931,24,2706
1932,30,2667
1933,24,2539
1934,23,2532
1935,21,2506
1936,21,2229
1937,16,2386
1938,14,2148
1939,16,2093
1940,15,2011
1941,8,2108
1942,21,2171
1943,7,2228
1944,12,2094
1945,13,1983
1946,16,2125
1947,12,2212
1948,15,2041
1949,17,2022
1950,14,1889
1951,11,1934
1952,10,1861
1953,12,1875
1954,9,1871
1955,9,1716
1956,16,1725
1957,12,1827
1958,12,1624
1959,11,1535
1960,12,1465
1961,8,1437
1962,11,1340
1963,11,1296
1964,14,1200
1965,5,1055
1966,0,943
1967,12,869
1968,0,829
1969,6,798
1970,9,754
1971,0,735
1972,5,611
1973,14,605
1974,5,592
1975,0,520
1976,6,448
1977,5,491
1978,0,477
1979,0,448
1980,5,445
1981,0,431
1982,5,394
1983,5,356
1984,0,330
1985,0,304
1986,5,328
1987,5,326
1988,0,275
1989,0,293
1990,0,251
1991,0,247
1992,5,195
1993,0,224
1994,0,184
1995,0,150
1996,0,134
1997,0,145
1998,0,141
1999,0,117
2000,0,139
2001,0,120
2002,0,108
2003,0,103
2004,0,113
2005,0,98
2006,0,93
2007,0,111
2008,0,108
2009,0,105
2010,0,79
2011,0,87
2012,0,80
2013,0,89
2014,0,87
2015,0,107
2016,0,118
2017,0,96
2018,0,85
2019,0,76
