year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,8,0
1901,5,0
1902,0,0
1903,5,0
1904,10,0
1905,11,0
1906,10,0
1907,10,0
1908,9,0
1909,7,0
1910,14,0
1911,7,0
1912,26,0
1913,23,0
1914,29,0
1915,38,0
1916,50,0
1917,47,0
1918,62,0
1919,49,0
1920,71,0
1921,84,0
1922,77,0
1923,62,0
1924,98,0
1925,104,0
1926,103,0
1927,125,0
1928,94,0
1929,114,0
1930,141,0
1931,157,0
1932,183,0
1933,209,0
1934,169,0
1935,238,0
1936,218,0
1937,244,0
1938,287,0
1939,279,0
1940,298,0
1941,391,0
1942,576,0
1943,528,0
1944,530,0
1945,746,0
1946,1083,0
1947,1040,0
1948,975,0
1949,1058,0
1950,1124,0
1951,1143,0
1952,1051,0
1953,1088,0
1954,1004,0
1955,1043,0
1956,1026,0
1957,897,0
1958,840,0
1959,986,0
1960,1022,6
1961,943,0
1962,783,0
1963,809,0
1964,846,5
1965,689,0
1966,712,0
1967,614,0
1968,615,0
1969,566,0
1970,603,0
1971,513,0
1972,422,0
1973,318,0
1974,323,0
1975,289,0
1976,240,0
1977,217,0
1978,224,0
1979,231,0
1980,200,0
1981,260,0
1982,225,0
1983,188,0
1984,203,0
1985,218,0
1986,174,0
1987,162,0
1988,164,0
1989,150,0
1990,142,0
1991,143,0
1992,125,0
1993,126,0
1994,105,0
1995,90,0
1996,93,0
1997,93,0
1998,93,0
1999,57,0
2000,67,0
2001,62,0
2002,57,0
2003,62,0
2004,58,0
2005,56,0
2006,43,0
2007,31,0
2008,52,0
2009,38,0
2010,33,0
2011,46,0
2012,46,0
2013,40,0
2014,39,0
2015,55,0
2016,72,0
2017,93,0
2018,57,0
2019,67,0
