year,F,M
1880,1063,8
1881,1046,7
1882,1322,8
1883,1298,11
1884,1570,18
1885,1667,12
1886,1860,15
1887,1964,16
1888,2444,11
1889,2465,10
1890,2744,14
1891,2715,12
1892,3154,16
1893,3231,11
1894,3233,13
1895,3471,19
1896,3323,15
1897,3369,20
1898,3790,19
1899,3314,20
1900,3920,22
1901,3131,21
1902,3509,23
1903,3468,15
1904,3572,14
1905,3478,18
1906,3691,14
1907,3750,14
1908,3883,19
1909,3789,17
1910,4282,23
1911,4424,20
1912,5739,22
1913,6279,25
1914,7886,40
1915,10105,37
1916,10412,31
1917,10539,33
1918,11317,32
1919,10482,31
1920,10732,32
1921,10719,24
1922,10035,28
1923,9746,34
1924,9472,25
1925,8585,45
1926,8179,34
1927,7644,35
1928,6970,39
1929,6212,37
1930,5866,38
1931,5010,13
1932,4540,25
1933,4077,22
1934,3736,15
1935,3274,28
1936,3084,21
1937,2955,23
1938,2805,15
1939,2593,20
1940,2465,17
1941,2390,11
1942,2535,13
1943,2274,18
1944,1977,13
1945,1730,0
1946,1908,10
1947,1850,0
1948,1697,0
1949,1566,5
1950,1446,0
1951,1290,0
1952,1242,5
1953,1124,0
1954,1034,5
1955,1004,0
1956,943,0
1957,876,5
1958,848,0
1959,792,6
1960,738,7
1961,637,0
1962,597,7
1963,578,0
1964,536,5
1965,450,0
1966,475,5
1967,382,5
1968,322,5
1969,365,0
1970,331,0
1971,277,0
1972,249,0
1973,263,0
1974,218,0
1975,203,0
1976,192,0
1977,189,0
1978,146,0
1979,159,0
1980,152,0
1981,153,0
1982,140,0
1983,140,0
1984,131,0
1985,126,0
1986,114,0
1987,106,0
1988,101,0
1989,106,0
1990,108,0
1991,108,0
1992,73,0
1993,89,0
1994,83,0
1995,75,0
1996,78,0
1997,64,0
1998,82,0
1999,67,0
2000,60,0
2001,66,0
2002,64,0
2003,50,0
2004,64,0
2005,55,0
2006,64,0
2007,61,0
2008,62,0
2009,54,0
2010,75,0
2011,74,0
2012,93,0
2013,118,0
2014,183,0
2015,214,0
2016,247,0
2017,266,0
2018,271,0
2019,281,0
