year,F,M
1880,0,8
1881,0,0
1882,0,6
1883,0,6
1884,0,10
1885,0,9
1886,0,9
1887,0,0
1888,0,5
1889,0,0
1890,0,0
1891,0,0
1892,0,7
1893,0,0
1894,0,8
1895,0,5
1896,0,6
1897,0,8
1898,0,5
1899,0,8
1900,0,12
1901,0,6
1902,0,11
1903,0,6
1904,0,16
1905,0,0
1906,0,6
1907,0,6
1908,0,12
1909,0,16
1910,0,23
1911,0,18
1912,0,34
1913,0,30
1914,0,54
1915,0,56
1916,0,58
1917,0,80
1918,0,84
1919,0,83
1920,0,96
1921,0,130
1922,0,119
1923,0,136
1924,0,153
1925,0,162
1926,0,136
1927,0,189
1928,0,146
1929,0,149
1930,0,173
1931,0,177
1932,6,131
1933,0,132
1934,0,132
1935,0,128
1936,0,121
1937,0,150
1938,0,141
1939,0,131
1940,0,164
1941,0,133
1942,0,183
1943,0,163
1944,0,180
1945,0,220
1946,0,219
1947,0,264
1948,0,311
1949,0,269
1950,0,344
1951,5,407
1952,5,423
1953,0,529
1954,0,576
1955,0,532
1956,0,513
1957,0,533
1958,0,526
1959,9,608
1960,5,583
1961,0,612
1962,5,633
1963,5,596
1964,0,620
1965,0,550
1966,5,602
1967,5,588
1968,6,648
1969,5,679
1970,0,765
1971,0,827
1972,0,783
1973,9,808
1974,11,842
1975,13,913
1976,8,886
1977,14,1136
1978,9,1081
1979,10,1130
1980,13,1264
1981,21,1243
1982,12,1367
1983,19,1279
1984,17,1283
1985,13,1290
1986,17,1322
1987,17,1203
1988,12,1360
1989,16,1582
1990,18,1730
1991,20,1897
1992,22,1879
1993,21,1798
1994,28,1831
1995,19,1872
1996,10,1876
1997,10,2315
1998,8,2056
1999,12,2175
2000,9,2601
2001,11,2600
2002,15,2423
2003,9,2552
2004,18,2576
2005,12,2440
2006,7,2758
2007,10,2687
2008,5,2382
2009,9,2126
2010,6,1953
2011,5,1705
2012,9,1481
2013,0,1429
2014,0,1403
2015,0,1348
2016,0,1244
2017,5,1137
2018,0,1090
2019,0,1060
