year,F,M
1880,13,3242
1881,9,2834
1882,11,3176
1883,17,2986
1884,21,3218
1885,18,3067
1886,22,3127
1887,19,2883
1888,21,3459
1889,17,2975
1890,34,3078
1891,22,2652
1892,25,3150
1893,20,2917
1894,19,2863
1895,27,3012
1896,17,2845
1897,17,2726
1898,19,2925
1899,21,2550
1900,19,3477
1901,21,2402
1902,17,2756
1903,18,2644
1904,22,2799
1905,22,2837
1906,15,2798
1907,20,2943
1908,22,3146
1909,18,3244
1910,21,3768
1911,29,4314
1912,29,7912
1913,36,9237
1914,46,12002
1915,62,15006
1916,84,15291
1917,98,15769
1918,71,17017
1919,84,15702
1920,65,16430
1921,89,16708
1922,77,16013
1923,86,15905
1924,94,16041
1925,99,15330
1926,93,14494
1927,108,14378
1928,106,13568
1929,130,12963
1930,88,12539
1931,84,11473
1932,68,11497
1933,73,10960
1934,54,10634
1935,55,10420
1936,51,10186
1937,52,10128
1938,38,10259
1939,54,9990
1940,36,10595
1941,33,10793
1942,43,12246
1943,46,12246
1944,40,11345
1945,30,10871
1946,51,12666
1947,48,13998
1948,31,12693
1949,43,11958
1950,30,11608
1951,43,11472
1952,27,11273
1953,27,11184
1954,38,10996
1955,23,11106
1956,44,11143
1957,42,11269
1958,55,11322
1959,48,10937
1960,36,10753
1961,36,10427
1962,42,9759
1963,44,9527
1964,31,9340
1965,30,8323
1966,29,7793
1967,43,7430
1968,48,6897
1969,45,6924
1970,49,6805
1971,36,6088
1972,43,5171
1973,42,4788
1974,44,4365
1975,36,4213
1976,29,3902
1977,32,3897
1978,30,3774
1979,32,3932
1980,27,3738
1981,29,3639
1982,29,3604
1983,26,3361
1984,28,3329
1985,28,3301
1986,32,3179
1987,28,3127
1988,17,3271
1989,23,3054
1990,13,3186
1991,12,2879
1992,7,2755
1993,18,2503
1994,12,2479
1995,17,2246
1996,9,2148
1997,9,2023
1998,0,1885
1999,0,1855
2000,0,1708
2001,0,1634
2002,0,1587
2003,0,1500
2004,0,1466
2005,0,1480
2006,0,1400
2007,5,1330
2008,0,1228
2009,0,1138
2010,0,1077
2011,0,1048
2012,0,985
2013,0,1007
2014,0,990
2015,0,943
2016,0,957
2017,0,888
2018,0,803
2019,0,768
