year,Boys,Girls
1880,605,16
1881,586,12
1882,681,12
1883,710,17
1884,789,16
1885,844,12
1886,1059,12
1887,1105,12
1888,1452,15
1889,1351,15
1890,1416,12
1891,1397,10
1892,1670,10
1893,1622,20
1894,1776,17
1895,1833,16
1896,1964,19
1897,1975,18
1898,2379,21
1899,2058,12
1900,2495,19
1901,2071,25
1902,2326,19
1903,2365,17
1904,2657,23
1905,2887,23
1906,3026,22
1907,3299,33
1908,3593,21
1909,3780,20
1910,4448,38
1911,4967,36
1912,6680,46
1913,7694,59
1914,9677,77
1915,12787,91
1916,13746,107
1917,14363,72
1918,16131,97
1919,15107,101
1920,15883,108
1921,15993,106
1922,15053,95
1923,14879,105
1924,15183,105
1925,13824,114
1926,13356,114
1927,12988,125
1928,12135,140
1929,11092,95
1930,10647,127
1931,9716,118
1932,9557,111
1933,8882,84
1934,9205,111
1935,8768,92
1936,8787,64
1937,9054,85
1938,8923,68
1939,8577,65
1940,8620,60
1941,8468,62
1942,9472,59
1943,9445,57
1944,8486,63
1945,7940,38
1946,8450,31
1947,8941,57
1948,8177,33
1949,7440,46
1950,6974,35
1951,6583,43
1952,6080,45
1953,5788,39
1954,5153,32
1955,4640,55
1956,4324,42
1957,4096,38
1958,3845,38
1959,3714,36
1960,3591,31
1961,3419,27
1962,2999,26
1963,2746,35
1964,2600,37
1965,2261,24
1966,2124,19
1967,1869,17
1968,1742,27
1969,1644,25
1970,1628,18
1971,1452,25
1972,1279,14
1973,1155,16
1974,1067,19
1975,1030,14
1976,948,16
1977,940,18
1978,923,20
1979,913,14
1980,938,12
1981,925,14
1982,904,19
1983,875,19
1984,855,22
1985,834,15
1986,765,19
1987,805,13
1988,807,17
1989,781,17
1990,759,12
1991,711,21
1992,668,18
1993,640,12
1994,607,7
1995,571,10
1996,544,10
1997,530,5
1998,547,10
1999,487,6
2000,453,6
2001,428,6
2002,414,8
2003,449,7
2004,427,8
2005,355,0
2006,359,6
2007,347,5
2008,368,7
2009,354,0
2010,356,5
2011,348,0
2012,364,5
2013,408,6
2014,484,0
2015,609,6
2016,721,5
2017,727,5
2018,722,0
2019,715,5
