year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,7,0
1896,0,0
1897,6,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,8,0
1904,0,0
1905,8,0
1906,8,0
1907,7,0
1908,5,0
1909,6,0
1910,8,0
1911,8,0
1912,18,0
1913,18,0
1914,20,0
1915,32,0
1916,17,0
1917,22,0
1918,17,0
1919,8,0
1920,23,0
1921,35,0
1922,15,0
1923,12,0
1924,15,0
1925,15,0
1926,19,0
1927,13,0
1928,13,0
1929,11,0
1930,6,0
1931,18,0
1932,6,0
1933,10,0
1934,12,0
1935,0,0
1936,13,0
1937,10,0
1938,18,0
1939,15,0
1940,18,0
1941,16,0
1942,17,0
1943,21,0
1944,14,0
1945,21,0
1946,35,0
1947,45,0
1948,44,0
1949,65,0
1950,34,0
1951,45,0
1952,84,0
1953,97,0
1954,96,0
1955,106,0
1956,142,0
1957,97,0
1958,126,0
1959,153,0
1960,138,0
1961,118,0
1962,130,0
1963,129,0
1964,146,0
1965,107,0
1966,141,0
1967,145,0
1968,165,0
1969,154,0
1970,166,0
1971,193,0
1972,198,0
1973,211,0
1974,228,0
1975,193,0
1976,230,0
1977,263,0
1978,272,0
1979,286,6
1980,252,0
1981,268,0
1982,277,0
1983,299,0
1984,351,7
1985,407,6
1986,604,0
1987,569,0
1988,600,6
1989,458,8
1990,528,0
1991,561,0
1992,683,0
1993,635,0
1994,708,0
1995,725,0
1996,786,0
1997,770,0
1998,755,0
1999,755,0
2000,701,0
2001,723,0
2002,716,0
2003,714,0
2004,711,0
2005,714,0
2006,747,0
2007,680,0
2008,646,0
2009,666,0
2010,605,0
2011,594,0
2012,634,0
2013,721,0
2014,752,0
2015,744,0
2016,765,0
2017,740,0
2018,671,0
2019,636,0
