year,F,M
1880,0,0
1881,0,0
1882,0,5
1883,0,0
1884,0,0
1885,0,0
1886,0,7
1887,0,6
1888,0,0
1889,0,5
1890,0,0
1891,0,0
1892,0,8
1893,0,9
1894,0,6
1895,0,5
1896,0,7
1897,0,0
1898,0,5
1899,0,0
1900,0,13
1901,0,7
1902,0,10
1903,0,11
1904,0,10
1905,0,6
1906,0,19
1907,0,9
1908,0,14
1909,0,22
1910,0,26
1911,0,36
1912,8,39
1913,6,66
1914,8,59
1915,7,105
1916,7,103
1917,5,108
1918,11,97
1919,8,89
1920,7,111
1921,0,109
1922,5,141
1923,8,166
1924,11,207
1925,8,208
1926,9,367
1927,12,355
1928,8,324
1929,12,386
1930,7,437
1931,9,423
1932,10,419
1933,6,396
1934,8,469
1935,8,430
1936,9,389
1937,6,344
1938,10,480
1939,8,426
1940,8,427
1941,7,457
1942,0,478
1943,10,554
1944,11,552
1945,0,511
1946,10,627
1947,13,754
1948,6,706
1949,8,719
1950,7,613
1951,10,653
1952,6,646
1953,9,631
1954,13,671
1955,9,670
1956,9,726
1957,12,764
1958,7,735
1959,14,783
1960,6,831
1961,5,783
1962,13,678
1963,7,707
1964,5,603
1965,6,592
1966,10,541
1967,8,569
1968,8,516
1969,12,529
1970,9,481
1971,11,455
1972,8,474
1973,12,456
1974,0,452
1975,5,472
1976,10,500
1977,12,544
1978,8,553
1979,10,542
1980,10,496
1981,0,520
1982,9,533
1983,8,503
1984,8,494
1985,17,515
1986,27,556
1987,17,559
1988,26,580
1989,22,596
1990,20,602
1991,20,562
1992,19,598
1993,21,515
1994,17,519
1995,18,490
1996,18,463
1997,8,484
1998,13,399
1999,8,412
2000,8,382
2001,6,411
2002,15,395
2003,10,386
2004,12,412
2005,0,386
2006,14,374
2007,0,333
2008,10,389
2009,5,326
2010,10,309
2011,5,310
2012,11,285
2013,8,271
2014,5,255
2015,8,264
2016,13,262
2017,17,246
2018,16,271
2019,24,254
