year,Boys,Girls
1880,12,2415
1881,9,2140
1882,12,2500
1883,11,2334
1884,7,2468
1885,11,2322
1886,16,2443
1887,8,2125
1888,19,2814
1889,14,2513
1890,12,2541
1891,9,2240
1892,17,2710
1893,17,2563
1894,21,2497
1895,20,2635
1896,28,2719
1897,18,2701
1898,12,2932
1899,18,2609
1900,24,3821
1901,16,2543
1902,21,3180
1903,13,3044
1904,13,3414
1905,21,3410
1906,16,3635
1907,22,4020
1908,26,4219
1909,25,4563
1910,29,5609
1911,39,6526
1912,64,12836
1913,72,15684
1914,80,21188
1915,116,28737
1916,122,31741
1917,168,35220
1918,178,40619
1919,184,41028
1920,205,48678
1921,244,52785
1922,237,53792
1923,250,56115
1924,299,60800
1925,350,60898
1926,369,61131
1927,411,61670
1928,435,60703
1929,440,59801
1930,425,62150
1931,343,60515
1932,326,59267
1933,273,54222
1934,266,55834
1935,231,56520
1936,221,58501
1937,223,61842
1938,218,62270
1939,209,59650
1940,206,61193
1941,196,64237
1942,208,71845
1943,250,74873
1944,194,70849
1945,198,69941
1946,214,84138
1947,237,91645
1948,208,85475
1949,202,83875
1950,203,83561
1951,210,86350
1952,193,86605
1953,228,86243
1954,192,86349
1955,234,83707
1956,215,83909
1957,255,81745
1958,235,77273
1959,237,74503
1960,271,72358
1961,289,72909
1962,229,70195
1963,255,70010
1964,279,70011
1965,255,63122
1966,251,59328
1967,255,56377
1968,265,58206
1969,335,58322
1970,327,57203
1971,298,50656
1972,288,43038
1973,249,38701
1974,242,37026
1975,244,35332
1976,236,33809
1977,238,34215
1978,254,33390
1979,252,34029
1980,254,34277
1981,228,34406
1982,233,34426
1983,255,32750
1984,230,31772
1985,238,32090
1986,241,31353
1987,219,30229
1988,182,30317
1989,126,30065
1990,109,28876
1991,77,26833
1992,60,24089
1993,70,22444
1994,52,20556
1995,44,18584
1996,37,17674
1997,36,16303
1998,28,15525
1999,24,14539
2000,23,13738
2001,21,12665
2002,14,12029
2003,16,11394
2004,35,10678
2005,17,10160
2006,11,9903
2007,9,9378
2008,7,8834
2009,11,7835
2010,12,7558
2011,9,6973
2012,7,6956
2013,8,6715
2014,8,6644
2015,8,6122
2016,0,5994
2017,0,5540
2018,0,5167
2019,6,4813
