year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,6,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,6,0
1898,5,0
1899,0,0
1900,5,0
1901,0,0
1902,6,0
1903,0,0
1904,6,0
1905,0,0
1906,6,0
1907,8,0
1908,7,0
1909,0,0
1910,13,0
1911,10,0
1912,21,0
1913,11,0
1914,16,5
1915,26,0
1916,22,5
1917,24,0
1918,20,7
1919,14,0
1920,26,5
1921,25,0
1922,17,7
1923,22,0
1924,20,6
1925,21,0
1926,21,6
1927,17,0
1928,21,8
1929,14,7
1930,15,6
1931,13,0
1932,22,6
1933,23,0
1934,18,6
1935,16,0
1936,19,0
1937,19,6
1938,27,0
1939,25,10
1940,22,7
1941,22,11
1942,32,8
1943,41,10
1944,41,5
1945,38,6
1946,42,10
1947,36,5
1948,35,15
1949,32,8
1950,42,7
1951,36,6
1952,45,8
1953,42,12
1954,43,9
1955,52,5
1956,67,7
1957,49,8
1958,40,6
1959,40,0
1960,37,6
1961,46,5
1962,45,8
1963,36,9
1964,38,8
1965,20,8
1966,22,0
1967,24,0
1968,29,0
1969,26,0
1970,26,0
1971,28,8
1972,11,0
1973,18,0
1974,9,0
1975,19,0
1976,13,0
1977,10,5
1978,12,0
1979,8,0
1980,10,0
1981,10,0
1982,9,6
1983,8,0
1984,6,0
1985,5,0
1986,11,0
1987,8,0
1988,6,0
1989,9,0
1990,8,0
1991,12,0
1992,7,0
1993,5,0
1994,9,0
1995,6,0
1996,6,0
1997,9,0
1998,11,0
1999,10,0
2000,6,0
2001,12,0
2002,9,0
2003,0,0
2004,0,0
2005,6,0
2006,0,0
2007,6,0
2008,0,0
2009,5,0
2010,0,0
2011,9,0
2012,12,0
2013,0,0
2014,5,0
2015,10,0
2016,8,0
2017,12,0
2018,15,0
2019,14,0
