year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,5
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,5,0
1891,0,0
1892,8,0
1893,0,0
1894,5,0
1895,7,0
1896,0,0
1897,7,0
1898,0,0
1899,0,0
1900,6,5
1901,6,0
1902,5,5
1903,0,0
1904,9,0
1905,6,0
1906,10,6
1907,9,6
1908,11,0
1909,7,9
1910,9,9
1911,5,8
1912,14,11
1913,5,20
1914,6,28
1915,18,25
1916,14,35
1917,18,31
1918,37,36
1919,20,45
1920,39,46
1921,26,40
1922,11,43
1923,25,48
1924,32,69
1925,25,57
1926,35,58
1927,36,70
1928,27,62
1929,28,52
1930,23,53
1931,17,54
1932,20,51
1933,9,44
1934,15,45
1935,6,33
1936,11,36
1937,0,49
1938,11,50
1939,19,39
1940,7,38
1941,9,35
1942,10,38
1943,10,53
1944,5,44
1945,6,51
1946,9,53
1947,7,52
1948,6,61
1949,6,57
1950,8,41
1951,7,52
1952,10,39
1953,6,38
1954,9,50
1955,7,38
1956,0,37
1957,5,49
1958,0,33
1959,8,36
1960,0,42
1961,0,32
1962,6,38
1963,0,28
1964,0,31
1965,0,36
1966,5,30
1967,0,24
1968,5,34
1969,0,39
1970,0,34
1971,6,40
1972,0,33
1973,0,38
1974,7,49
1975,10,55
1976,5,41
1977,0,47
1978,0,39
1979,7,47
1980,0,45
1981,0,57
1982,5,48
1983,5,42
1984,0,42
1985,0,43
1986,0,30
1987,0,25
1988,5,29
1989,0,29
1990,0,32
1991,0,42
1992,0,45
1993,0,28
1994,0,38
1995,0,23
1996,0,34
1997,0,31
1998,0,18
1999,0,30
2000,0,23
2001,0,29
2002,0,27
2003,0,21
2004,0,12
2005,0,24
2006,0,26
2007,0,22
2008,0,11
2009,0,12
2010,0,10
2011,0,12
2012,0,0
2013,0,15
2014,0,8
2015,0,6
2016,0,8
2017,0,9
2018,0,0
2019,0,13
