year,F,M
1880,0,0
1881,0,5
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,5
1888,0,6
1889,0,6
1890,0,0
1891,0,0
1892,0,0
1893,0,8
1894,0,0
1895,0,0
1896,0,6
1897,0,0
1898,0,6
1899,0,5
1900,0,0
1901,0,5
1902,0,0
1903,0,5
1904,6,6
1905,0,5
1906,0,6
1907,0,6
1908,0,5
1909,5,7
1910,6,0
1911,0,8
1912,8,18
1913,10,11
1914,6,26
1915,17,27
1916,6,27
1917,11,33
1918,19,20
1919,8,32
1920,20,46
1921,15,38
1922,33,37
1923,24,36
1924,30,42
1925,42,47
1926,19,63
1927,38,57
1928,36,54
1929,47,60
1930,50,71
1931,38,60
1932,58,68
1933,59,69
1934,65,96
1935,65,91
1936,69,80
1937,80,93
1938,104,125
1939,131,166
1940,206,200
1941,239,208
1942,310,257
1943,333,237
1944,375,268
1945,621,293
1946,773,429
1947,936,565
1948,1094,572
1949,1281,657
1950,1993,737
1951,2890,957
1952,3640,1085
1953,6040,1726
1954,9044,1791
1955,10216,1840
1956,11616,2245
1957,12586,1866
1958,11542,1443
1959,12854,1531
1960,13976,1431
1961,15646,1852
1962,15128,1532
1963,14434,1358
1964,14330,1159
1965,11991,915
1966,9440,852
1967,7694,630
1968,8183,595
1969,7500,523
1970,7004,612
1971,6213,562
1972,5368,517
1973,4806,398
1974,4523,425
1975,4329,410
1976,3624,395
1977,3428,368
1978,3441,385
1979,3206,500
1980,2806,443
1981,2869,456
1982,2768,406
1983,2387,412
1984,2112,435
1985,2012,372
1986,2265,354
1987,1912,303
1988,1765,326
1989,1801,324
1990,1413,281
1991,1233,306
1992,1055,300
1993,998,296
1994,799,230
1995,726,225
1996,719,178
1997,596,176
1998,496,158
1999,462,158
2000,423,136
2001,359,132
2002,271,122
2003,255,112
2004,253,132
2005,214,130
2006,226,120
2007,214,129
2008,188,119
2009,178,92
2010,158,107
2011,146,101
2012,175,104
2013,190,157
2014,226,191
2015,260,213
2016,238,170
2017,255,201
2018,270,202
2019,258,254
