year,Boys,Girls
1880,0,14
1881,0,11
1882,0,15
1883,0,17
1884,0,20
1885,0,22
1886,0,23
1887,0,15
1888,0,10
1889,0,21
1890,0,18
1891,0,24
1892,0,20
1893,0,18
1894,0,19
1895,0,16
1896,0,17
1897,0,22
1898,0,17
1899,0,14
1900,0,31
1901,0,19
1902,0,25
1903,0,18
1904,0,20
1905,0,31
1906,0,15
1907,0,25
1908,0,19
1909,0,30
1910,0,22
1911,0,33
1912,0,68
1913,0,70
1914,0,98
1915,0,124
1916,0,102
1917,0,116
1918,0,116
1919,0,97
1920,0,134
1921,0,139
1922,0,131
1923,5,113
1924,0,138
1925,0,100
1926,0,101
1927,0,125
1928,0,93
1929,0,91
1930,0,90
1931,0,97
1932,0,80
1933,0,100
1934,0,107
1935,0,95
1936,0,78
1937,0,84
1938,0,91
1939,0,95
1940,0,87
1941,0,93
1942,0,126
1943,7,108
1944,6,100
1945,0,104
1946,5,100
1947,5,110
1948,0,100
1949,0,94
1950,0,96
1951,0,92
1952,0,98
1953,0,87
1954,0,84
1955,0,80
1956,0,82
1957,0,74
1958,0,90
1959,8,76
1960,0,56
1961,0,71
1962,5,73
1963,0,50
1964,0,51
1965,0,70
1966,0,51
1967,0,43
1968,0,55
1969,5,54
1970,5,59
1971,7,55
1972,0,48
1973,6,35
1974,0,34
1975,0,42
1976,6,47
1977,5,42
1978,11,39
1979,0,43
1980,0,48
1981,0,32
1982,10,49
1983,11,46
1984,9,57
1985,9,52
1986,11,44
1987,19,68
1988,15,52
1989,17,49
1990,24,48
1991,23,58
1992,30,70
1993,28,52
1994,19,58
1995,31,48
1996,23,51
1997,31,59
1998,18,47
1999,29,47
2000,26,48
2001,25,32
2002,28,64
2003,39,56
2004,47,59
2005,48,59
2006,47,53
2007,92,58
2008,86,65
2009,94,50
2010,105,84
2011,99,88
2012,108,81
2013,119,75
2014,122,112
2015,155,77
2016,170,89
2017,157,79
2018,148,93
2019,160,99
