year,F,M
1880,0,5
1881,0,9
1882,0,6
1883,0,10
1884,0,6
1885,0,9
1886,0,0
1887,0,9
1888,0,7
1889,0,0
1890,0,0
1891,0,5
1892,0,5
1893,0,5
1894,0,0
1895,0,5
1896,0,0
1897,0,0
1898,0,6
1899,0,0
1900,0,6
1901,0,5
1902,0,7
1903,0,7
1904,0,0
1905,0,6
1906,0,7
1907,0,5
1908,0,7
1909,0,10
1910,0,10
1911,0,11
1912,0,19
1913,0,24
1914,0,23
1915,0,42
1916,0,53
1917,0,43
1918,0,39
1919,0,41
1920,0,36
1921,0,42
1922,0,51
1923,0,43
1924,0,48
1925,0,40
1926,0,45
1927,0,41
1928,0,47
1929,0,40
1930,0,32
1931,0,45
1932,0,33
1933,0,36
1934,0,38
1935,0,39
1936,0,34
1937,0,24
1938,0,29
1939,0,31
1940,0,27
1941,0,24
1942,0,28
1943,0,19
1944,0,32
1945,0,29
1946,0,31
1947,0,32
1948,0,32
1949,0,21
1950,0,24
1951,0,21
1952,0,25
1953,0,36
1954,0,22
1955,0,26
1956,0,26
1957,0,31
1958,0,28
1959,0,29
1960,0,29
1961,0,21
1962,0,19
1963,0,22
1964,0,23
1965,0,33
1966,0,39
1967,0,24
1968,0,31
1969,0,29
1970,0,36
1971,0,36
1972,0,36
1973,0,31
1974,0,17
1975,0,23
1976,0,27
1977,0,27
1978,0,16
1979,0,33
1980,0,41
1981,0,31
1982,0,40
1983,0,42
1984,0,51
1985,0,67
1986,0,107
1987,0,115
1988,0,152
1989,0,140
1990,0,165
1991,0,166
1992,0,216
1993,0,220
1994,6,252
1995,11,260
1996,28,256
1997,34,293
1998,43,485
1999,78,564
2000,102,660
2001,104,798
2002,152,779
2003,180,757
2004,219,695
2005,218,779
2006,227,699
2007,253,676
2008,244,716
2009,269,654
2010,202,630
2011,221,617
2012,198,558
2013,225,510
2014,217,512
2015,179,492
2016,176,477
2017,159,457
2018,147,455
2019,132,477
