year,Girls,Boys
1880,0,9
1881,0,9
1882,0,20
1883,0,20
1884,0,13
1885,0,18
1886,0,12
1887,0,13
1888,0,26
1889,0,23
1890,0,22
1891,0,12
1892,0,12
1893,0,17
1894,0,17
1895,0,27
1896,0,19
1897,0,19
1898,0,22
1899,0,24
1900,0,45
1901,0,33
1902,0,42
1903,0,41
1904,0,38
1905,0,46
1906,0,44
1907,0,40
1908,0,65
1909,0,51
1910,0,85
1911,0,74
1912,0,117
1913,0,142
1914,0,181
1915,0,191
1916,0,227
1917,0,212
1918,0,250
1919,5,280
1920,0,384
1921,0,353
1922,0,353
1923,0,369
1924,8,463
1925,0,488
1926,6,615
1927,5,571
1928,6,683
1929,9,693
1930,6,758
1931,8,656
1932,0,641
1933,0,558
1934,0,551
1935,0,546
1936,0,482
1937,9,472
1938,7,445
1939,5,415
1940,5,439
1941,0,436
1942,9,454
1943,6,423
1944,0,460
1945,0,470
1946,8,466
1947,0,481
1948,5,494
1949,8,518
1950,8,567
1951,0,559
1952,9,576
1953,7,620
1954,5,620
1955,6,588
1956,0,641
1957,0,673
1958,5,712
1959,6,720
1960,10,768
1961,7,706
1962,8,709
1963,8,799
1964,9,763
1965,7,750
1966,6,780
1967,8,838
1968,11,820
1969,9,904
1970,10,991
1971,11,1000
1972,11,1003
1973,10,1032
1974,16,1016
1975,11,1081
1976,9,987
1977,14,1011
1978,13,1010
1979,14,1142
1980,11,1142
1981,6,1137
1982,13,1079
1983,7,1064
1984,19,1018
1985,7,990
1986,11,1029
1987,13,1001
1988,18,993
1989,8,1078
1990,11,1089
1991,9,1159
1992,7,1157
1993,6,1094
1994,5,1043
1995,6,1027
1996,8,994
1997,6,945
1998,0,1022
1999,0,954
2000,0,892
2001,0,885
2002,0,868
2003,0,814
2004,0,824
2005,0,812
2006,0,822
2007,0,813
2008,0,714
2009,0,695
2010,0,543
2011,0,518
2012,0,536
2013,0,422
2014,0,405
2015,0,419
2016,0,442
2017,0,390
2018,0,324
2019,0,326
