year,F,M
1880,0,14
1881,0,12
1882,0,7
1883,0,12
1884,0,16
1885,0,16
1886,0,15
1887,0,11
1888,0,14
1889,0,14
1890,0,19
1891,0,22
1892,0,24
1893,0,23
1894,0,22
1895,0,26
1896,0,30
1897,0,18
1898,0,22
1899,0,25
1900,0,27
1901,0,31
1902,0,43
1903,0,48
1904,0,40
1905,0,53
1906,0,47
1907,0,47
1908,0,47
1909,0,56
1910,0,59
1911,0,86
1912,0,134
1913,0,180
1914,0,200
1915,0,244
1916,0,243
1917,0,261
1918,0,278
1919,0,244
1920,7,274
1921,0,271
1922,0,283
1923,0,335
1924,0,348
1925,0,430
1926,5,474
1927,6,446
1928,0,401
1929,0,439
1930,0,423
1931,0,423
1932,0,374
1933,0,341
1934,0,375
1935,0,350
1936,0,375
1937,0,389
1938,0,409
1939,0,403
1940,5,514
1941,0,529
1942,5,633
1943,0,613
1944,0,567
1945,0,587
1946,0,719
1947,0,896
1948,0,942
1949,0,1091
1950,0,1297
1951,11,1466
1952,8,1495
1953,8,1640
1954,8,1814
1955,13,2076
1956,16,2224
1957,20,2419
1958,16,2498
1959,20,2407
1960,19,2443
1961,17,2465
1962,21,2647
1963,24,2571
1964,22,2617
1965,21,2471
1966,21,2330
1967,30,2402
1968,33,2553
1969,23,2423
1970,13,2310
1971,21,2116
1972,21,1915
1973,14,1630
1974,18,1611
1975,21,1499
1976,25,1427
1977,22,1520
1978,16,1515
1979,24,1655
1980,13,1479
1981,17,1409
1982,12,1378
1983,22,1268
1984,12,1336
1985,19,1312
1986,22,1350
1987,17,1336
1988,22,1333
1989,14,1298
1990,8,1283
1991,0,1276
1992,0,1230
1993,0,1143
1994,5,929
1995,0,863
1996,0,817
1997,0,763
1998,0,736
1999,0,682
2000,0,700
2001,0,567
2002,0,583
2003,0,531
2004,0,502
2005,0,494
2006,0,500
2007,0,493
2008,0,472
2009,0,429
2010,0,403
2011,0,359
2012,0,360
2013,0,351
2014,0,285
2015,0,253
2016,0,278
2017,0,263
2018,0,267
2019,0,248
