year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,5
1890,0,0
1891,0,6
1892,0,5
1893,0,10
1894,5,0
1895,0,0
1896,0,5
1897,0,0
1898,0,7
1899,0,8
1900,0,0
1901,0,9
1902,0,5
1903,0,6
1904,0,13
1905,0,9
1906,0,8
1907,5,6
1908,5,10
1909,0,10
1910,0,10
1911,0,5
1912,6,15
1913,9,19
1914,0,31
1915,8,25
1916,5,32
1917,8,32
1918,14,42
1919,12,30
1920,7,44
1921,5,34
1922,0,43
1923,8,32
1924,9,34
1925,8,32
1926,9,25
1927,5,23
1928,8,30
1929,5,24
1930,6,16
1931,0,21
1932,10,20
1933,0,28
1934,6,27
1935,0,24
1936,0,27
1937,0,34
1938,8,19
1939,0,23
1940,7,24
1941,0,29
1942,7,22
1943,5,28
1944,5,17
1945,0,13
1946,0,19
1947,5,24
1948,0,27
1949,5,22
1950,8,13
1951,0,13
1952,0,16
1953,5,13
1954,0,18
1955,6,17
1956,0,19
1957,0,16
1958,0,18
1959,0,16
1960,0,16
1961,0,0
1962,0,14
1963,0,17
1964,0,17
1965,5,6
1966,5,11
1967,0,10
1968,0,17
1969,0,10
1970,0,8
1971,0,10
1972,0,7
1973,7,6
1974,0,15
1975,0,8
1976,0,9
1977,0,7
1978,0,7
1979,0,12
1980,8,7
1981,0,7
1982,0,9
1983,0,6
1984,0,0
1985,0,5
1986,0,0
1987,0,8
1988,6,8
1989,0,8
1990,0,0
1991,0,7
1992,0,0
1993,0,10
1994,0,0
1995,0,0
1996,0,6
1997,6,8
1998,10,7
1999,7,8
2000,10,0
2001,0,10
2002,0,6
2003,6,8
2004,14,8
2005,6,7
2006,15,0
2007,6,6
2008,8,0
2009,13,0
2010,15,9
2011,10,6
2012,16,5
2013,9,0
2014,14,0
2015,6,0
2016,11,0
2017,9,9
2018,12,5
2019,10,7
