year,F,M
1880,0,6
1881,0,8
1882,0,8
1883,0,8
1884,0,10
1885,0,8
1886,0,10
1887,0,0
1888,0,7
1889,0,16
1890,0,0
1891,0,11
1892,0,11
1893,0,12
1894,0,9
1895,0,8
1896,0,8
1897,0,15
1898,0,9
1899,0,8
1900,0,10
1901,0,9
1902,0,12
1903,0,5
1904,0,11
1905,0,13
1906,0,8
1907,0,8
1908,0,15
1909,0,12
1910,0,26
1911,0,15
1912,0,22
1913,0,27
1914,0,41
1915,0,48
1916,0,52
1917,0,50
1918,0,45
1919,0,50
1920,0,44
1921,0,66
1922,0,49
1923,0,61
1924,6,59
1925,0,45
1926,0,50
1927,0,50
1928,0,54
1929,0,40
1930,0,39
1931,0,39
1932,0,41
1933,0,27
1934,0,30
1935,0,34
1936,0,33
1937,0,42
1938,0,36
1939,0,36
1940,0,34
1941,0,25
1942,0,41
1943,0,52
1944,0,40
1945,0,32
1946,0,41
1947,0,38
1948,0,42
1949,0,52
1950,0,51
1951,0,37
1952,0,44
1953,0,49
1954,0,48
1955,0,56
1956,0,58
1957,0,62
1958,0,48
1959,5,50
1960,0,44
1961,0,50
1962,0,55
1963,0,42
1964,0,46
1965,0,61
1966,0,81
1967,0,68
1968,0,66
1969,0,46
1970,0,71
1971,0,53
1972,0,48
1973,0,36
1974,0,55
1975,0,40
1976,0,50
1977,0,54
1978,0,44
1979,0,38
1980,0,53
1981,0,47
1982,0,52
1983,0,46
1984,0,54
1985,0,88
1986,0,88
1987,0,87
1988,0,105
1989,0,131
1990,0,132
1991,0,131
1992,9,171
1993,7,179
1994,11,185
1995,6,214
1996,41,209
1997,52,241
1998,75,365
1999,171,500
2000,249,592
2001,303,646
2002,614,675
2003,996,709
2004,1241,698
2005,1413,699
2006,2187,643
2007,2346,603
2008,2237,598
2009,2234,573
2010,2264,533
2011,2381,471
2012,2459,476
2013,2060,421
2014,1971,407
2015,1857,357
2016,1822,383
2017,1753,360
2018,1792,383
2019,1811,311
