year,F,M
1880,0,5
1881,0,5
1882,0,6
1883,0,8
1884,0,5
1885,5,5
1886,0,7
1887,0,0
1888,7,0
1889,7,9
1890,0,5
1891,6,6
1892,6,7
1893,0,10
1894,7,7
1895,11,6
1896,8,11
1897,0,16
1898,8,6
1899,7,10
1900,11,10
1901,12,9
1902,9,11
1903,5,15
1904,6,17
1905,9,7
1906,11,21
1907,12,19
1908,9,20
1909,8,15
1910,13,29
1911,14,39
1912,20,49
1913,22,36
1914,15,89
1915,22,105
1916,28,117
1917,35,135
1918,41,123
1919,21,118
1920,35,141
1921,42,162
1922,44,182
1923,34,192
1924,38,185
1925,35,178
1926,42,197
1927,29,213
1928,44,206
1929,42,198
1930,40,182
1931,45,160
1932,35,181
1933,45,158
1934,33,155
1935,33,166
1936,35,168
1937,34,176
1938,45,191
1939,41,205
1940,23,168
1941,47,192
1942,54,219
1943,53,238
1944,74,206
1945,68,248
1946,98,327
1947,162,356
1948,162,368
1949,177,349
1950,222,389
1951,261,371
1952,326,429
1953,366,426
1954,405,500
1955,465,526
1956,614,540
1957,634,555
1958,620,550
1959,818,656
1960,909,711
1961,858,705
1962,916,734
1963,816,714
1964,654,777
1965,635,744
1966,587,675
1967,609,764
1968,671,709
1969,670,816
1970,548,869
1971,508,756
1972,456,764
1973,406,686
1974,344,725
1975,325,689
1976,275,687
1977,293,688
1978,286,680
1979,255,721
1980,264,675
1981,282,662
1982,276,652
1983,221,811
1984,208,766
1985,192,732
1986,201,756
1987,184,706
1988,166,754
1989,165,739
1990,146,838
1991,131,834
1992,134,773
1993,110,738
1994,119,744
1995,97,699
1996,92,650
1997,103,640
1998,83,613
1999,78,610
2000,89,662
2001,65,591
2002,58,586
2003,44,563
2004,42,573
2005,47,524
2006,31,523
2007,29,507
2008,34,464
2009,21,410
2010,17,388
2011,29,363
2012,14,314
2013,23,291
2014,21,287
2015,19,276
2016,20,246
2017,16,258
2018,18,226
2019,13,229
