year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,7,0
1884,6,0
1885,0,0
1886,0,0
1887,5,0
1888,0,0
1889,0,0
1890,0,0
1891,6,0
1892,8,0
1893,5,0
1894,9,0
1895,7,0
1896,6,0
1897,0,0
1898,6,0
1899,8,0
1900,0,0
1901,5,0
1902,7,0
1903,0,0
1904,0,0
1905,0,0
1906,8,0
1907,7,0
1908,5,0
1909,0,0
1910,6,0
1911,9,0
1912,7,0
1913,19,0
1914,18,0
1915,27,0
1916,20,0
1917,19,0
1918,33,0
1919,25,0
1920,19,0
1921,18,0
1922,25,0
1923,20,0
1924,18,0
1925,27,0
1926,19,0
1927,17,0
1928,15,0
1929,13,0
1930,18,0
1931,12,0
1932,21,0
1933,26,0
1934,23,0
1935,25,0
1936,25,0
1937,21,0
1938,26,0
1939,25,0
1940,40,0
1941,63,0
1942,39,0
1943,44,0
1944,41,0
1945,54,0
1946,68,0
1947,88,0
1948,83,0
1949,96,0
1950,98,0
1951,146,0
1952,173,0
1953,189,0
1954,197,0
1955,202,0
1956,210,0
1957,208,0
1958,197,0
1959,202,0
1960,194,0
1961,187,0
1962,213,0
1963,191,0
1964,217,0
1965,240,0
1966,258,0
1967,285,0
1968,273,0
1969,344,0
1970,375,0
1971,505,0
1972,539,0
1973,763,0
1974,1023,7
1975,1071,0
1976,1187,6
1977,1328,0
1978,1343,11
1979,1519,0
1980,1728,10
1981,1906,8
1982,2059,8
1983,1899,7
1984,1803,11
1985,1791,6
1986,1835,8
1987,1731,8
1988,1695,5
1989,1869,12
1990,2043,7
1991,2063,0
1992,2107,0
1993,2108,0
1994,2159,0
1995,2071,0
1996,2222,0
1997,2057,0
1998,2030,0
1999,2067,0
2000,1895,0
2001,1738,0
2002,1570,0
2003,1502,0
2004,1387,5
2005,1281,0
2006,1226,0
2007,1104,0
2008,943,0
2009,888,0
2010,794,0
2011,718,0
2012,714,0
2013,662,0
2014,627,0
2015,603,0
2016,527,0
2017,499,0
2018,412,0
2019,394,0
