year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,6
1894,0,0
1895,0,5
1896,0,0
1897,0,5
1898,0,0
1899,0,0
1900,0,0
1901,0,5
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,12
1914,0,10
1915,0,11
1916,0,11
1917,0,12
1918,0,16
1919,0,9
1920,0,23
1921,0,13
1922,0,15
1923,0,8
1924,0,11
1925,0,14
1926,0,9
1927,0,8
1928,0,10
1929,0,9
1930,0,7
1931,0,6
1932,0,16
1933,0,12
1934,0,8
1935,0,0
1936,0,11
1937,0,6
1938,0,10
1939,0,7
1940,0,6
1941,0,8
1942,0,0
1943,0,7
1944,0,10
1945,0,6
1946,0,8
1947,0,9
1948,0,0
1949,0,8
1950,0,6
1951,0,0
1952,0,10
1953,0,6
1954,0,9
1955,0,7
1956,0,7
1957,0,5
1958,0,7
1959,0,15
1960,0,0
1961,0,5
1962,0,0
1963,0,5
1964,0,5
1965,0,8
1966,0,0
1967,0,6
1968,0,9
1969,0,0
1970,0,5
1971,0,6
1972,0,0
1973,0,0
1974,0,9
1975,0,0
1976,0,7
1977,0,0
1978,0,6
1979,0,6
1980,0,10
1981,0,6
1982,0,0
1983,0,6
1984,0,0
1985,0,0
1986,0,7
1987,0,5
1988,0,0
1989,0,7
1990,0,6
1991,0,5
1992,0,6
1993,0,10
1994,0,0
1995,0,0
1996,0,5
1997,0,7
1998,0,6
1999,0,6
2000,0,9
2001,0,5
2002,0,7
2003,0,8
2004,0,7
2005,0,7
2006,0,10
2007,0,7
2008,0,12
2009,0,5
2010,0,10
2011,0,10
2012,0,18
2013,0,8
2014,0,14
2015,0,8
2016,0,13
2017,0,14
2018,0,12
2019,0,14
