year,F,M
1880,0,13
1881,0,7
1882,0,13
1883,0,15
1884,0,13
1885,0,17
1886,0,26
1887,0,28
1888,0,28
1889,0,23
1890,0,30
1891,0,24
1892,0,28
1893,0,25
1894,0,30
1895,0,34
1896,0,35
1897,0,31
1898,0,39
1899,0,29
1900,0,59
1901,0,29
1902,0,46
1903,0,43
1904,0,33
1905,0,46
1906,0,61
1907,0,48
1908,0,64
1909,0,68
1910,0,65
1911,0,82
1912,0,164
1913,0,243
1914,0,334
1915,0,401
1916,0,461
1917,0,471
1918,0,510
1919,0,522
1920,0,614
1921,5,591
1922,0,615
1923,0,584
1924,5,589
1925,9,553
1926,0,552
1927,8,518
1928,6,519
1929,0,492
1930,0,541
1931,0,518
1932,6,580
1933,0,625
1934,0,631
1935,6,647
1936,0,612
1937,0,601
1938,0,628
1939,0,564
1940,5,547
1941,0,557
1942,6,520
1943,0,615
1944,0,573
1945,0,485
1946,0,662
1947,0,846
1948,0,903
1949,0,959
1950,0,1069
1951,0,1503
1952,7,1497
1953,6,1346
1954,5,1380
1955,0,1399
1956,6,1452
1957,7,1327
1958,8,1241
1959,5,1282
1960,6,1313
1961,10,1269
1962,0,1132
1963,0,983
1964,7,958
1965,0,787
1966,0,718
1967,0,581
1968,0,513
1969,0,478
1970,0,507
1971,0,473
1972,0,373
1973,0,325
1974,0,297
1975,0,296
1976,0,283
1977,0,291
1978,0,254
1979,7,261
1980,5,300
1981,0,268
1982,0,266
1983,0,246
1984,6,258
1985,0,261
1986,0,232
1987,0,231
1988,0,247
1989,0,224
1990,0,232
1991,0,220
1992,0,207
1993,0,178
1994,0,167
1995,0,158
1996,0,139
1997,0,152
1998,0,151
1999,0,137
2000,0,112
2001,0,116
2002,0,154
2003,0,182
2004,0,182
2005,0,237
2006,0,251
2007,0,236
2008,0,274
2009,0,303
2010,0,332
2011,0,384
2012,0,385
2013,0,391
2014,0,389
2015,0,374
2016,0,421
2017,0,432
2018,0,415
2019,0,406
