year,Boys,Girls
1880,0,0
1881,6,0
1882,6,0
1883,5,0
1884,0,0
1885,5,0
1886,0,0
1887,0,0
1888,0,0
1889,7,0
1890,9,0
1891,7,0
1892,5,0
1893,5,0
1894,8,0
1895,7,0
1896,9,0
1897,9,0
1898,9,0
1899,12,0
1900,0,0
1901,14,0
1902,15,0
1903,7,0
1904,20,0
1905,15,0
1906,24,0
1907,13,0
1908,19,0
1909,16,0
1910,21,0
1911,24,0
1912,30,0
1913,30,0
1914,55,0
1915,49,0
1916,55,0
1917,53,0
1918,81,0
1919,59,0
1920,77,0
1921,73,0
1922,70,0
1923,82,0
1924,71,0
1925,61,0
1926,72,0
1927,87,0
1928,58,0
1929,65,0
1930,64,0
1931,61,0
1932,64,0
1933,47,0
1934,46,0
1935,53,0
1936,54,0
1937,47,0
1938,36,0
1939,44,0
1940,61,0
1941,47,0
1942,32,0
1943,29,0
1944,33,0
1945,28,0
1946,25,0
1947,42,0
1948,27,0
1949,37,0
1950,18,0
1951,19,0
1952,20,0
1953,14,0
1954,18,0
1955,20,0
1956,13,0
1957,14,0
1958,24,0
1959,9,0
1960,13,0
1961,19,0
1962,17,0
1963,10,0
1964,11,0
1965,10,0
1966,8,0
1967,8,0
1968,6,0
1969,5,0
1970,8,0
1971,15,0
1972,8,0
1973,6,0
1974,8,0
1975,5,0
1976,0,0
1977,5,0
1978,0,0
1979,0,0
1980,0,0
1981,9,0
1982,5,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,5,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,6,0
2008,5,0
2009,0,0
2010,6,0
2011,0,0
2012,7,0
2013,6,0
2014,5,0
2015,5,0
2016,5,0
2017,0,0
2018,10,0
2019,7,0
