year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,6
1884,0,11
1885,0,0
1886,0,13
1887,0,8
1888,0,15
1889,0,10
1890,0,20
1891,0,8
1892,0,17
1893,0,8
1894,0,21
1895,0,25
1896,0,23
1897,0,34
1898,0,26
1899,0,27
1900,0,40
1901,0,43
1902,0,49
1903,0,52
1904,0,50
1905,0,51
1906,0,76
1907,0,88
1908,0,75
1909,0,93
1910,0,118
1911,0,136
1912,0,302
1913,0,417
1914,0,541
1915,0,763
1916,0,723
1917,0,767
1918,0,751
1919,5,784
1920,0,832
1921,0,993
1922,0,1042
1923,11,1148
1924,5,1360
1925,11,1675
1926,15,2285
1927,19,3113
1928,23,3974
1929,27,4478
1930,38,5635
1931,39,6724
1932,43,11141
1933,33,12061
1934,58,14085
1935,51,15488
1936,46,16920
1937,56,18138
1938,64,20295
1939,54,19835
1940,58,20733
1941,54,24400
1942,78,27137
1943,73,29236
1944,61,25514
1945,55,23665
1946,94,31856
1947,73,34893
1948,71,33518
1949,84,31496
1950,68,29913
1951,66,29049
1952,72,27801
1953,62,27711
1954,70,27631
1955,72,26165
1956,61,27732
1957,92,27206
1958,65,24795
1959,89,23107
1960,83,21699
1961,76,20818
1962,60,19973
1963,71,19784
1964,79,18837
1965,69,17622
1966,87,16955
1967,100,16442
1968,85,15421
1969,91,14626
1970,78,13614
1971,78,11630
1972,68,9512
1973,70,8329
1974,51,7666
1975,58,7066
1976,47,6461
1977,62,6031
1978,37,5759
1979,49,5700
1980,40,5761
1981,42,5537
1982,44,5209
1983,38,4706
1984,46,4506
1985,33,4300
1986,44,4224
1987,30,4152
1988,38,4174
1989,20,4107
1990,15,3901
1991,10,3668
1992,12,3222
1993,9,2883
1994,6,2563
1995,0,2399
1996,0,2230
1997,0,2096
1998,0,1847
1999,5,1872
2000,0,1750
2001,0,1651
2002,0,1522
2003,0,1404
2004,0,1451
2005,0,1302
2006,0,1374
2007,0,1175
2008,0,1089
2009,0,924
2010,0,913
2011,0,887
2012,0,796
2013,0,743
2014,0,791
2015,0,704
2016,0,727
2017,0,657
2018,0,584
2019,0,536
