year,Boys,Girls
1880,92,6
1881,119,0
1882,136,0
1883,163,0
1884,244,0
1885,272,5
1886,301,5
1887,309,9
1888,445,12
1889,522,5
1890,540,5
1891,554,11
1892,695,8
1893,769,9
1894,874,13
1895,954,19
1896,994,18
1897,1025,11
1898,1191,15
1899,1103,11
1900,1541,22
1901,1225,13
1902,1458,14
1903,1538,19
1904,1701,21
1905,1885,15
1906,1962,27
1907,2113,23
1908,2229,9
1909,2524,15
1910,2893,23
1911,3372,29
1912,4452,51
1913,4913,50
1914,5625,43
1915,7237,58
1916,7685,64
1917,7662,51
1918,8134,79
1919,8334,56
1920,8337,76
1921,8333,74
1922,8003,55
1923,8232,59
1924,8406,66
1925,7843,65
1926,7474,58
1927,7264,81
1928,6692,54
1929,6149,64
1930,5993,62
1931,5334,63
1932,5469,53
1933,4943,54
1934,4977,53
1935,4764,57
1936,4227,48
1937,4289,53
1938,3941,49
1939,3711,31
1940,3619,46
1941,3582,25
1942,3521,28
1943,3466,28
1944,3190,27
1945,2906,22
1946,3048,33
1947,3070,23
1948,2894,13
1949,2576,23
1950,2415,21
1951,2352,16
1952,2374,20
1953,2342,20
1954,2142,18
1955,2010,13
1956,1992,22
1957,1784,5
1958,1638,10
1959,1501,8
1960,1389,14
1961,1275,9
1962,1148,10
1963,1381,11
1964,1114,14
1965,985,12
1966,807,13
1967,745,11
1968,639,11
1969,681,7
1970,695,9
1971,730,12
1972,638,9
1973,636,10
1974,601,6
1975,629,10
1976,616,8
1977,601,6
1978,629,8
1979,660,8
1980,659,11
1981,677,12
1982,622,14
1983,592,12
1984,595,14
1985,592,12
1986,558,9
1987,631,11
1988,621,21
1989,765,23
1990,953,21
1991,1005,17
1992,1040,16
1993,1033,23
1994,1031,15
1995,1053,13
1996,985,10
1997,1039,5
1998,1207,11
1999,1209,6
2000,1264,7
2001,1365,7
2002,1579,0
2003,1705,11
2004,2119,0
2005,2470,0
2006,2580,11
2007,2898,8
2008,3019,5
2009,3019,5
2010,2794,5
2011,2767,6
2012,2915,7
2013,3315,10
2014,3425,0
2015,3463,0
2016,3838,8
2017,3573,6
2018,3571,6
2019,3707,7
