year,Girls,Boys
1880,0,41
1881,0,47
1882,0,54
1883,0,45
1884,0,47
1885,0,58
1886,0,39
1887,0,46
1888,0,37
1889,0,44
1890,0,39
1891,0,28
1892,0,39
1893,0,36
1894,0,38
1895,0,49
1896,0,39
1897,0,44
1898,0,39
1899,0,35
1900,0,53
1901,0,30
1902,0,37
1903,0,29
1904,0,32
1905,0,34
1906,0,37
1907,0,40
1908,0,42
1909,0,49
1910,0,63
1911,0,47
1912,0,87
1913,0,97
1914,0,101
1915,0,142
1916,0,166
1917,0,139
1918,0,174
1919,0,194
1920,0,166
1921,0,160
1922,0,163
1923,5,174
1924,0,168
1925,0,165
1926,0,179
1927,0,162
1928,0,168
1929,6,162
1930,5,162
1931,0,137
1932,0,131
1933,0,153
1934,0,156
1935,0,156
1936,0,156
1937,6,139
1938,0,140
1939,0,140
1940,0,150
1941,5,174
1942,5,157
1943,5,171
1944,0,171
1945,0,139
1946,0,166
1947,6,186
1948,0,180
1949,0,169
1950,0,152
1951,5,146
1952,7,164
1953,0,163
1954,0,166
1955,0,130
1956,0,134
1957,6,141
1958,0,116
1959,0,112
1960,0,107
1961,0,102
1962,0,112
1963,0,99
1964,0,106
1965,6,73
1966,0,93
1967,0,73
1968,5,94
1969,0,79
1970,0,78
1971,0,96
1972,0,85
1973,8,90
1974,8,85
1975,11,106
1976,7,106
1977,11,117
1978,13,167
1979,16,162
1980,18,164
1981,24,181
1982,36,198
1983,37,225
1984,22,253
1985,64,333
1986,99,403
1987,88,476
1988,124,528
1989,169,676
1990,238,814
1991,286,865
1992,424,1067
1993,552,1377
1994,755,1588
1995,969,1918
1996,1149,2393
1997,1669,2833
1998,1877,3013
1999,2312,2970
2000,2552,3421
2001,3044,3652
2002,3906,3959
2003,4243,4077
2004,4982,4110
2005,5124,4110
2006,5055,4396
2007,5209,3972
2008,5770,4130
2009,5635,3788
2010,5541,3643
2011,5037,3461
2012,4831,2884
2013,4938,2555
2014,4795,2445
2015,5730,2091
2016,7147,1724
2017,6358,1468
2018,5994,1463
2019,5676,1365
