year,F,M
1880,6,0
1881,0,0
1882,0,0
1883,9,0
1884,0,0
1885,0,0
1886,10,0
1887,10,0
1888,13,0
1889,15,5
1890,20,6
1891,24,0
1892,22,0
1893,20,0
1894,28,0
1895,27,0
1896,31,0
1897,34,7
1898,43,0
1899,44,0
1900,47,0
1901,30,0
1902,43,8
1903,59,5
1904,44,0
1905,60,0
1906,49,0
1907,58,8
1908,59,8
1909,82,11
1910,73,9
1911,85,10
1912,141,15
1913,149,10
1914,180,19
1915,195,27
1916,214,25
1917,225,27
1918,315,27
1919,263,29
1920,289,30
1921,271,22
1922,281,23
1923,286,27
1924,314,25
1925,332,32
1926,309,34
1927,354,44
1928,300,42
1929,331,24
1930,325,33
1931,321,40
1932,371,46
1933,319,38
1934,301,59
1935,317,47
1936,289,49
1937,284,34
1938,301,46
1939,305,63
1940,309,74
1941,302,70
1942,309,71
1943,309,64
1944,286,51
1945,266,61
1946,282,104
1947,320,147
1948,339,119
1949,308,118
1950,326,118
1951,330,133
1952,368,174
1953,407,184
1954,434,229
1955,394,230
1956,445,310
1957,486,372
1958,467,404
1959,429,389
1960,463,452
1961,471,682
1962,399,702
1963,395,884
1964,375,848
1965,296,712
1966,252,595
1967,228,564
1968,232,652
1969,228,711
1970,225,672
1971,213,658
1972,180,584
1973,151,491
1974,154,415
1975,119,398
1976,94,312
1977,122,432
1978,113,352
1979,98,337
1980,109,345
1981,90,345
1982,83,315
1983,76,269
1984,53,184
1985,64,221
1986,67,223
1987,51,177
1988,56,211
1989,49,197
1990,45,184
1991,40,149
1992,47,154
1993,41,150
1994,34,111
1995,44,118
1996,43,117
1997,30,87
1998,32,81
1999,36,93
2000,22,100
2001,20,84
2002,23,83
2003,21,75
2004,24,62
2005,18,67
2006,23,67
2007,18,58
2008,18,62
2009,19,64
2010,13,65
2011,10,68
2012,21,75
2013,14,70
2014,9,61
2015,15,64
2016,14,58
2017,22,65
2018,25,60
2019,21,48
