year,F,M
1880,0,0
1881,0,0
1882,9,0
1883,8,0
1884,7,0
1885,5,0
1886,11,0
1887,11,0
1888,8,0
1889,14,0
1890,16,0
1891,11,0
1892,16,0
1893,23,0
1894,12,0
1895,23,0
1896,18,0
1897,29,0
1898,29,0
1899,23,0
1900,40,0
1901,29,0
1902,37,0
1903,48,0
1904,54,0
1905,64,0
1906,61,0
1907,87,0
1908,91,0
1909,123,0
1910,141,0
1911,160,0
1912,298,0
1913,388,0
1914,563,0
1915,820,0
1916,996,0
1917,1124,0
1918,1259,0
1919,1330,0
1920,1713,0
1921,2035,0
1922,2170,0
1923,2428,5
1924,2734,5
1925,2755,5
1926,2900,6
1927,3153,12
1928,2972,8
1929,3107,14
1930,3151,0
1931,2722,14
1932,2483,10
1933,2227,8
1934,2131,8
1935,2395,7
1936,2148,8
1937,2307,11
1938,2681,11
1939,2611,7
1940,2874,10
1941,2676,9
1942,3004,11
1943,2967,12
1944,2744,12
1945,3501,5
1946,4486,8
1947,4542,0
1948,3869,11
1949,3633,7
1950,3456,7
1951,3343,7
1952,2786,0
1953,2433,0
1954,2191,9
1955,2011,5
1956,2064,7
1957,2275,7
1958,2219,0
1959,2230,6
1960,2190,0
1961,2130,0
1962,1937,9
1963,1731,5
1964,1628,7
1965,1276,8
1966,1121,0
1967,914,6
1968,875,6
1969,794,7
1970,797,0
1971,744,6
1972,617,0
1973,608,0
1974,624,0
1975,534,0
1976,497,0
1977,460,6
1978,453,0
1979,489,0
1980,576,0
1981,565,8
1982,533,0
1983,490,5
1984,488,0
1985,512,0
1986,472,0
1987,455,0
1988,432,0
1989,466,8
1990,472,5
1991,429,0
1992,420,0
1993,395,0
1994,402,0
1995,403,0
1996,421,0
1997,339,0
1998,393,0
1999,375,0
2000,397,0
2001,400,0
2002,403,0
2003,401,0
2004,375,0
2005,361,0
2006,408,0
2007,405,0
2008,396,0
2009,404,0
2010,394,0
2011,438,0
2012,478,0
2013,562,0
2014,531,0
2015,607,0
2016,738,0
2017,694,0
2018,696,0
2019,760,0
