year,F,M
1880,0,13
1881,0,6
1882,0,12
1883,0,11
1884,0,13
1885,0,13
1886,0,14
1887,0,9
1888,0,12
1889,0,9
1890,0,19
1891,0,11
1892,0,16
1893,0,19
1894,0,9
1895,0,19
1896,0,14
1897,0,17
1898,0,20
1899,0,18
1900,0,21
1901,0,10
1902,0,19
1903,0,13
1904,0,13
1905,0,20
1906,0,29
1907,0,17
1908,0,27
1909,0,25
1910,0,34
1911,0,59
1912,0,88
1913,0,131
1914,0,189
1915,0,235
1916,0,237
1917,0,234
1918,5,253
1919,0,315
1920,0,353
1921,0,361
1922,6,400
1923,0,389
1924,0,397
1925,5,447
1926,6,482
1927,7,562
1928,7,589
1929,5,539
1930,7,639
1931,12,707
1932,0,828
1933,0,782
1934,0,930
1935,0,1027
1936,7,1009
1937,0,1026
1938,0,1301
1939,8,1446
1940,7,1398
1941,7,1552
1942,7,1787
1943,5,1984
1944,14,1781
1945,9,2186
1946,8,3304
1947,8,3563
1948,12,3465
1949,7,3827
1950,9,3856
1951,13,4297
1952,8,4403
1953,16,6536
1954,14,5960
1955,15,6047
1956,20,6072
1957,11,5865
1958,24,5854
1959,17,5914
1960,27,5858
1961,30,5659
1962,23,5440
1963,26,5186
1964,24,6076
1965,46,11081
1966,51,10269
1967,45,8440
1968,45,7510
1969,46,6668
1970,36,5859
1971,47,5199
1972,28,4366
1973,26,4061
1974,33,3850
1975,31,3583
1976,33,2989
1977,29,2713
1978,19,2556
1979,17,2299
1980,25,2266
1981,26,2029
1982,11,1947
1983,19,1695
1984,19,1626
1985,18,1620
1986,17,1630
1987,14,1595
1988,10,1730
1989,12,1736
1990,7,1709
1991,6,1560
1992,8,1476
1993,0,1310
1994,6,1183
1995,0,1099
1996,0,1054
1997,0,995
1998,0,865
1999,0,868
2000,9,799
2001,0,740
2002,0,713
2003,0,688
2004,0,603
2005,0,578
2006,0,606
2007,0,637
2008,0,545
2009,0,553
2010,0,459
2011,0,461
2012,0,430
2013,0,392
2014,0,356
2015,0,347
2016,0,340
2017,0,301
2018,0,273
2019,0,258
