year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,5
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,5
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,10
1914,5,7
1915,0,7
1916,0,10
1917,0,5
1918,0,6
1919,0,7
1920,5,12
1921,0,0
1922,0,11
1923,0,7
1924,0,8
1925,0,6
1926,0,5
1927,0,6
1928,0,5
1929,0,11
1930,0,6
1931,0,5
1932,0,5
1933,0,6
1934,0,9
1935,0,6
1936,0,6
1937,0,0
1938,0,9
1939,0,6
1940,0,9
1941,0,0
1942,0,5
1943,0,0
1944,0,9
1945,0,0
1946,0,9
1947,0,5
1948,0,0
1949,0,0
1950,0,13
1951,6,9
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,9
1957,0,7
1958,11,10
1959,9,5
1960,5,6
1961,0,0
1962,5,7
1963,0,6
1964,6,5
1965,9,0
1966,7,5
1967,6,6
1968,6,7
1969,7,5
1970,14,6
1971,8,0
1972,9,6
1973,8,0
1974,18,0
1975,15,0
1976,16,0
1977,14,0
1978,18,5
1979,14,0
1980,21,0
1981,17,0
1982,11,0
1983,12,5
1984,13,0
1985,7,0
1986,19,0
1987,22,5
1988,15,6
1989,30,0
1990,30,0
1991,39,5
1992,24,7
1993,24,5
1994,34,6
1995,39,6
1996,46,8
1997,38,0
1998,41,5
1999,31,9
2000,55,0
2001,37,8
2002,51,0
2003,47,7
2004,39,6
2005,48,0
2006,35,0
2007,48,0
2008,63,0
2009,50,0
2010,48,0
2011,40,0
2012,41,0
2013,48,0
2014,45,5
2015,44,0
2016,60,0
2017,60,0
2018,50,0
2019,56,6
