year,Boys,Girls
1880,46,0
1881,49,0
1882,45,0
1883,39,0
1884,46,0
1885,41,0
1886,61,0
1887,42,0
1888,61,0
1889,66,0
1890,59,0
1891,64,0
1892,72,0
1893,73,0
1894,69,0
1895,84,0
1896,77,0
1897,70,0
1898,77,0
1899,97,0
1900,132,0
1901,94,0
1902,99,0
1903,86,0
1904,105,0
1905,133,0
1906,118,0
1907,124,0
1908,119,0
1909,133,0
1910,176,0
1911,176,0
1912,240,0
1913,227,0
1914,278,0
1915,293,0
1916,339,5
1917,362,0
1918,378,0
1919,418,0
1920,419,0
1921,417,0
1922,445,0
1923,427,0
1924,442,0
1925,444,0
1926,463,0
1927,459,6
1928,417,0
1929,422,0
1930,421,0
1931,369,5
1932,398,5
1933,383,0
1934,400,8
1935,516,0
1936,502,6
1937,485,9
1938,511,0
1939,479,0
1940,464,0
1941,435,0
1942,487,0
1943,441,0
1944,475,0
1945,394,0
1946,458,0
1947,518,0
1948,578,0
1949,550,0
1950,483,0
1951,450,0
1952,435,0
1953,407,0
1954,382,0
1955,354,0
1956,380,0
1957,312,0
1958,312,0
1959,303,0
1960,297,0
1961,270,0
1962,218,0
1963,211,0
1964,238,0
1965,202,0
1966,225,0
1967,200,0
1968,166,0
1969,188,0
1970,152,0
1971,148,0
1972,153,0
1973,119,0
1974,113,0
1975,98,0
1976,90,0
1977,79,0
1978,73,0
1979,75,0
1980,79,0
1981,81,0
1982,80,0
1983,62,0
1984,50,0
1985,56,0
1986,62,0
1987,74,0
1988,84,0
1989,72,0
1990,58,0
1991,41,0
1992,57,0
1993,52,0
1994,50,0
1995,38,0
1996,33,0
1997,28,0
1998,58,0
1999,29,0
2000,42,0
2001,30,0
2002,23,0
2003,27,0
2004,31,0
2005,19,0
2006,33,0
2007,30,0
2008,36,0
2009,40,0
2010,34,0
2011,25,0
2012,40,0
2013,52,0
2014,49,0
2015,39,0
2016,45,0
2017,48,0
2018,35,0
2019,50,0
