year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,5,0
1903,6,5
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,5,5
1909,5,0
1910,0,0
1911,5,10
1912,5,8
1913,10,6
1914,8,13
1915,20,10
1916,13,10
1917,20,16
1918,23,10
1919,18,17
1920,31,22
1921,23,11
1922,37,24
1923,18,21
1924,30,23
1925,38,18
1926,34,27
1927,17,39
1928,21,64
1929,21,101
1930,26,141
1931,29,192
1932,19,431
1933,32,513
1934,17,759
1935,21,864
1936,24,1057
1937,44,1285
1938,57,1642
1939,83,1825
1940,74,2054
1941,91,2847
1942,159,3362
1943,179,3828
1944,164,3739
1945,204,3650
1946,252,5725
1947,272,6109
1948,248,5900
1949,221,5238
1950,205,4618
1951,189,4532
1952,187,4633
1953,178,4973
1954,148,4980
1955,156,4964
1956,136,5500
1957,134,5771
1958,121,5846
1959,122,5474
1960,94,4875
1961,107,4616
1962,101,4112
1963,97,3821
1964,87,3516
1965,80,3144
1966,81,2910
1967,109,2708
1968,104,2598
1969,76,2414
1970,87,2516
1971,83,2304
1972,94,2003
1973,77,1894
1974,65,1788
1975,88,1631
1976,75,1596
1977,68,1546
1978,79,1476
1979,68,1520
1980,56,1411
1981,54,1370
1982,52,1273
1983,53,1189
1984,65,1104
1985,58,1127
1986,47,1064
1987,44,1039
1988,46,1013
1989,52,973
1990,44,1026
1991,42,909
1992,55,861
1993,59,758
1994,59,667
1995,73,668
1996,64,601
1997,41,549
1998,45,524
1999,51,486
2000,33,488
2001,56,460
2002,34,401
2003,34,419
2004,31,438
2005,20,412
2006,25,443
2007,25,383
2008,28,401
2009,20,367
2010,17,355
2011,35,320
2012,34,330
2013,30,314
2014,47,313
2015,33,308
2016,41,259
2017,42,240
2018,52,246
2019,60,241
