year,Girls,Boys
1880,0,165
1881,0,195
1882,0,230
1883,0,233
1884,0,299
1885,0,308
1886,0,353
1887,0,372
1888,0,469
1889,0,511
1890,0,546
1891,0,575
1892,0,681
1893,0,703
1894,0,767
1895,0,806
1896,6,859
1897,5,837
1898,6,929
1899,0,869
1900,0,1150
1901,0,888
1902,10,1064
1903,0,1051
1904,0,1093
1905,6,1159
1906,0,1133
1907,8,1290
1908,8,1381
1909,6,1441
1910,10,1737
1911,8,2088
1912,8,4374
1913,17,5310
1914,26,6821
1915,31,8981
1916,42,9566
1917,50,9956
1918,47,11604
1919,36,11383
1920,40,12195
1921,47,12645
1922,52,12128
1923,54,12462
1924,57,12871
1925,56,12444
1926,73,12808
1927,92,12805
1928,104,11952
1929,76,11905
1930,59,11714
1931,71,10856
1932,53,10345
1933,54,9512
1934,39,9589
1935,47,9562
1936,38,9455
1937,38,9572
1938,33,9729
1939,48,9247
1940,28,9569
1941,48,9949
1942,38,11110
1943,40,11392
1944,40,10634
1945,40,9856
1946,36,11284
1947,33,12353
1948,38,11613
1949,35,11304
1950,38,11180
1951,38,11227
1952,31,11235
1953,43,11116
1954,33,11244
1955,35,10989
1956,32,11099
1957,39,10810
1958,36,10217
1959,45,9795
1960,46,9724
1961,50,9604
1962,48,9067
1963,40,8788
1964,42,8592
1965,37,8050
1966,40,7377
1967,43,7067
1968,51,6883
1969,45,6645
1970,52,6790
1971,42,6107
1972,41,5449
1973,48,4834
1974,46,4581
1975,33,4529
1976,36,4221
1977,49,4377
1978,40,4135
1979,36,4343
1980,34,4580
1981,32,4366
1982,33,4296
1983,32,4016
1984,32,3976
1985,30,4089
1986,27,4055
1987,38,3997
1988,23,4034
1989,21,4105
1990,18,4061
1991,18,3864
1992,18,3587
1993,9,3329
1994,13,3140
1995,7,2921
1996,8,2814
1997,8,2705
1998,12,2644
1999,6,2647
2000,9,2403
2001,0,2335
2002,5,2179
2003,0,2048
2004,6,2054
2005,6,1965
2006,0,2041
2007,0,1958
2008,0,1776
2009,0,1646
2010,0,1584
2011,0,1531
2012,0,1460
2013,0,1341
2014,0,1407
2015,0,1384
2016,0,1272
2017,0,1200
2018,0,1157
2019,0,1011
