year,Boys,Girls
1880,166,0
1881,157,0
1882,203,0
1883,174,0
1884,230,0
1885,212,0
1886,213,0
1887,226,0
1888,281,0
1889,266,0
1890,318,0
1891,267,0
1892,369,0
1893,321,0
1894,317,0
1895,351,0
1896,348,0
1897,297,0
1898,367,0
1899,324,5
1900,379,5
1901,369,0
1902,393,0
1903,383,0
1904,356,0
1905,421,0
1906,366,0
1907,420,0
1908,425,0
1909,462,0
1910,538,5
1911,537,0
1912,703,0
1913,827,0
1914,975,5
1915,1205,7
1916,1328,8
1917,1339,5
1918,1542,6
1919,1488,8
1920,1484,8
1921,1583,10
1922,1541,10
1923,1483,5
1924,1600,0
1925,1439,8
1926,1389,8
1927,1286,7
1928,1181,8
1929,1214,11
1930,1261,6
1931,1171,0
1932,1254,11
1933,1142,10
1934,1181,13
1935,1199,11
1936,1207,17
1937,1229,12
1938,1279,9
1939,1345,9
1940,1264,7
1941,1385,17
1942,1425,10
1943,1371,8
1944,1249,0
1945,1208,7
1946,1233,0
1947,1448,0
1948,1388,0
1949,1437,6
1950,1454,0
1951,1435,7
1952,1599,11
1953,1780,9
1954,1806,5
1955,1800,13
1956,1672,9
1957,1822,7
1958,1660,6
1959,1747,7
1960,1792,0
1961,2054,7
1962,1939,7
1963,2179,5
1964,2261,6
1965,2012,12
1966,2277,8
1967,3314,12
1968,3726,11
1969,5243,18
1970,6029,20
1971,6119,32
1972,6413,15
1973,6106,21
1974,7397,35
1975,8227,23
1976,8453,28
1977,8976,38
1978,9805,39
1979,10231,41
1980,11624,57
1981,12587,50
1982,13870,64
1983,14591,43
1984,15838,83
1985,16361,77
1986,15454,56
1987,15643,63
1988,15343,62
1989,15357,106
1990,15705,40
1991,16343,31
1992,15837,26
1993,15972,26
1994,15489,25
1995,16047,28
1996,16119,25
1997,13793,23
1998,12205,18
1999,11630,17
2000,10679,12
2001,9547,8
2002,8929,15
2003,7985,14
2004,6916,34
2005,6214,13
2006,5531,7
2007,4834,7
2008,4080,5
2009,3585,5
2010,3019,0
2011,2659,0
2012,2415,7
2013,2314,0
2014,2087,5
2015,1931,0
2016,1875,0
2017,1614,0
2018,1554,5
2019,1529,0
