year,Girls,Boys
1880,234,0
1881,275,0
1882,323,0
1883,387,0
1884,442,0
1885,506,5
1886,581,0
1887,627,5
1888,850,0
1889,1073,0
1890,1195,5
1891,1857,0
1892,3290,12
1893,3658,12
1894,3372,15
1895,3551,7
1896,3905,12
1897,3878,20
1898,4249,15
1899,3912,9
1900,4765,16
1901,3974,15
1902,4384,17
1903,4518,13
1904,4900,15
1905,5068,20
1906,5140,19
1907,5573,15
1908,6180,20
1909,6509,17
1910,7212,35
1911,8003,29
1912,11280,43
1913,12609,33
1914,15839,46
1915,21878,46
1916,23190,55
1917,23568,50
1918,25534,47
1919,24564,63
1920,26102,54
1921,25784,58
1922,23630,73
1923,23638,62
1924,23600,71
1925,22248,77
1926,20223,73
1927,19415,91
1928,17858,68
1929,16020,70
1930,14939,70
1931,13131,60
1932,12255,76
1933,11138,52
1934,10565,65
1935,9989,52
1936,9215,43
1937,9607,49
1938,9301,43
1939,9060,50
1940,8885,36
1941,8864,39
1942,9315,43
1943,9367,42
1944,8675,32
1945,8044,19
1946,8473,30
1947,8481,25
1948,7904,14
1949,7650,21
1950,7128,10
1951,7076,11
1952,6952,17
1953,6581,9
1954,6565,8
1955,6183,17
1956,6075,13
1957,5668,20
1958,5246,13
1959,5054,12
1960,4944,17
1961,4893,12
1962,4292,22
1963,3869,17
1964,3638,17
1965,3230,12
1966,2846,11
1967,2420,15
1968,2148,8
1969,1901,8
1970,1817,11
1971,1628,12
1972,1383,0
1973,1273,14
1974,1299,5
1975,1230,5
1976,1198,11
1977,1191,8
1978,1209,11
1979,1201,8
1980,1255,8
1981,1267,6
1982,1178,15
1983,1124,11
1984,1165,11
1985,1116,9
1986,1083,13
1987,1031,9
1988,998,14
1989,986,12
1990,906,7
1991,985,5
1992,853,0
1993,860,5
1994,881,0
1995,852,6
1996,801,0
1997,857,0
1998,852,0
1999,874,0
2000,907,0
2001,947,0
2002,902,0
2003,891,0
2004,908,0
2005,907,0
2006,889,0
2007,960,0
2008,926,5
2009,915,0
2010,931,0
2011,903,0
2012,929,0
2013,990,0
2014,1061,0
2015,1103,0
2016,1098,0
2017,1206,0
2018,1245,0
2019,1335,0
