year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,6,0
1909,6,0
1910,0,0
1911,5,0
1912,0,0
1913,6,0
1914,5,0
1915,0,0
1916,8,0
1917,0,0
1918,0,0
1919,9,0
1920,6,0
1921,9,0
1922,6,0
1923,0,0
1924,5,0
1925,8,0
1926,0,0
1927,9,0
1928,7,0
1929,9,0
1930,6,0
1931,0,0
1932,5,0
1933,7,0
1934,7,0
1935,0,0
1936,7,0
1937,6,0
1938,8,0
1939,5,0
1940,0,0
1941,5,0
1942,0,0
1943,6,0
1944,0,0
1945,5,0
1946,0,0
1947,9,0
1948,6,0
1949,7,0
1950,0,0
1951,0,0
1952,0,0
1953,5,0
1954,10,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,6,0
1960,7,0
1961,8,0
1962,0,0
1963,10,0
1964,6,0
1965,0,0
1966,8,0
1967,7,0
1968,0,0
1969,0,0
1970,5,0
1971,5,0
1972,9,0
1973,0,0
1974,6,0
1975,13,0
1976,10,0
1977,9,0
1978,8,0
1979,7,0
1980,11,0
1981,8,0
1982,10,0
1983,9,0
1984,0,0
1985,7,0
1986,11,0
1987,7,0
1988,13,0
1989,10,0
1990,10,0
1991,15,0
1992,12,0
1993,10,0
1994,15,0
1995,9,0
1996,12,0
1997,12,0
1998,15,0
1999,5,0
2000,12,0
2001,10,0
2002,7,0
2003,8,0
2004,8,0
2005,0,0
2006,0,0
2007,14,0
2008,10,0
2009,12,0
2010,7,0
2011,18,0
2012,7,0
2013,11,0
2014,6,0
2015,8,0
2016,9,0
2017,9,0
2018,12,0
2019,16,0
