year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,12
1896,0,7
1897,0,7
1898,0,8
1899,0,23
1900,0,72
1901,0,90
1902,6,166
1903,0,196
1904,6,230
1905,8,264
1906,0,198
1907,0,220
1908,0,194
1909,0,160
1910,0,222
1911,0,197
1912,0,267
1913,0,241
1914,0,266
1915,0,272
1916,0,328
1917,0,285
1918,6,331
1919,6,359
1920,0,358
1921,0,365
1922,0,365
1923,5,425
1924,0,403
1925,0,450
1926,6,471
1927,0,483
1928,7,508
1929,5,496
1930,0,533
1931,6,467
1932,6,832
1933,17,1207
1934,11,1015
1935,7,759
1936,0,737
1937,8,678
1938,0,663
1939,8,586
1940,5,635
1941,0,646
1942,0,609
1943,0,611
1944,0,567
1945,0,567
1946,5,516
1947,0,553
1948,0,597
1949,5,606
1950,0,584
1951,0,557
1952,6,593
1953,0,588
1954,5,610
1955,9,589
1956,8,607
1957,10,585
1958,7,493
1959,8,469
1960,6,473
1961,7,427
1962,9,423
1963,0,440
1964,6,393
1965,6,354
1966,0,305
1967,6,292
1968,5,297
1969,0,260
1970,0,288
1971,0,258
1972,0,230
1973,0,203
1974,0,220
1975,0,200
1976,0,207
1977,0,202
1978,0,164
1979,0,189
1980,0,207
1981,0,164
1982,0,159
1983,0,140
1984,0,170
1985,0,157
1986,0,141
1987,6,150
1988,0,148
1989,0,160
1990,0,144
1991,0,132
1992,0,126
1993,0,125
1994,0,102
1995,0,99
1996,0,72
1997,0,89
1998,0,54
1999,0,76
2000,0,54
2001,0,60
2002,0,59
2003,0,62
2004,0,47
2005,0,48
2006,0,63
2007,0,65
2008,0,58
2009,0,54
2010,0,60
2011,0,39
2012,0,48
2013,10,39
2014,0,48
2015,6,50
2016,14,55
2017,14,46
2018,16,45
2019,9,41
