year,Girls,Boys
1880,471,5
1881,498,0
1882,539,0
1883,589,0
1884,648,0
1885,670,8
1886,708,8
1887,735,8
1888,832,7
1889,831,0
1890,835,5
1891,801,0
1892,899,7
1893,825,6
1894,854,7
1895,846,6
1896,844,0
1897,812,7
1898,868,5
1899,709,0
1900,919,9
1901,727,0
1902,724,8
1903,724,6
1904,698,5
1905,742,11
1906,644,10
1907,676,7
1908,648,0
1909,670,8
1910,753,10
1911,779,9
1912,882,13
1913,890,8
1914,1038,12
1915,1293,10
1916,1314,12
1917,1360,16
1918,1382,8
1919,1372,11
1920,1477,17
1921,1350,9
1922,1219,16
1923,1221,10
1924,1335,12
1925,1317,9
1926,1203,11
1927,1078,14
1928,1083,9
1929,1017,15
1930,1015,11
1931,903,12
1932,970,14
1933,891,12
1934,887,13
1935,910,12
1936,791,10
1937,842,14
1938,857,12
1939,859,5
1940,843,7
1941,845,11
1942,837,12
1943,856,8
1944,842,0
1945,833,12
1946,969,5
1947,1096,12
1948,1086,0
1949,1198,8
1950,1118,0
1951,1159,10
1952,1122,8
1953,1148,10
1954,1162,0
1955,1044,6
1956,1171,8
1957,1163,6
1958,1176,6
1959,1275,9
1960,1346,11
1961,1119,9
1962,1076,0
1963,1068,7
1964,1050,9
1965,881,8
1966,849,5
1967,728,5
1968,696,7
1969,709,0
1970,675,0
1971,624,5
1972,605,0
1973,573,0
1974,587,0
1975,552,0
1976,517,0
1977,517,0
1978,583,0
1979,537,0
1980,570,9
1981,552,6
1982,564,0
1983,520,8
1984,558,0
1985,541,6
1986,485,5
1987,536,7
1988,606,0
1989,595,10
1990,586,5
1991,574,0
1992,524,0
1993,526,0
1994,529,0
1995,545,5
1996,556,0
1997,563,0
1998,540,0
1999,582,0
2000,539,0
2001,621,0
2002,600,0
2003,830,5
2004,1043,0
2005,1197,0
2006,1385,0
2007,1474,0
2008,1558,0
2009,1669,0
2010,1937,0
2011,2234,0
2012,2888,0
2013,3508,0
2014,4739,5
2015,5329,0
2016,5591,0
2017,6059,0
2018,5831,7
2019,5899,0
